file,fileVersion,date,bugID
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.84.2.2,2008.02.28.12.41.46,210425
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.97.2.1,2008.10.02.15.29.33,242448
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.97.2.2,2008.10.07.17.18.55,243820
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.106.2.1,2009.12.02.19.18.42,296629
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.106.2.2,2010.02.19.10.28.57,302358
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,1.106.2.2,2010.02.19.10.28.57,302919
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.50,2009.10.01.17.52.18,285124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.47,2008.10.10.17.24.31,38751
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.46,2008.09.05.11.22.41,114116
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.44,2006.11.08.03.59.42,101476
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.43,2006.07.06.11.20.36,149573
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.41,2006.01.13.16.37.16,109980
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.38,2005.05.20.20.02.27,88395
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.36,2005.03.10.16.28.15,86167
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.34,2005.02.07.15.48.33,84480
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.34,2005.02.07.15.48.33,83615
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.33,2005.01.27.10.46.40,83225
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.24,2004.05.25.13.38.42,62639
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.22,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.19,2003.02.14.11.31.06,25204
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.36.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.36.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.44.4.1,2009.10.01.18.25.41,285124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.44.4.2,2009.10.01.19.29.39,285124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.44.4.3,2009.10.01.19.41.14,285124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,1.49.2.1,2009.10.01.18.13.32,285124
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,1.31,2008.09.05.11.22.41,114116
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,1.29,2006.11.08.03.59.42,101476
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,1.27,2006.01.13.16.37.16,109980
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,1.17,2004.04.04.14.31.03,54763
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,1.16,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.74,2009.05.14.14.50.31,275471
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.73,2009.05.12.20.49.56,275381
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.72,2009.02.27.16.58.42,266421
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.71,2009.01.23.19.50.22,262209
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.70,2009.01.08.20.51.04,258798
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.66,2008.06.23.16.23.26,235004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.66,2008.06.23.16.23.26,115814
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.65,2007.10.12.13.37.16,121024
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.64,2007.10.09.20.30.14,89940
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.64,2007.10.09.20.30.14,90437
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.64,2007.10.09.20.30.14,158870
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.62,2007.09.20.11.58.19,169049
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.61,2007.09.13.22.22.57,202404
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60,2007.05.15.14.39.22,186833
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60,2007.05.15.14.39.22,186749
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60,2007.05.15.14.39.22,186382
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.57,2006.12.04.09.06.42,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.56,2006.11.28.13.40.43,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.55,2006.11.27.16.34.11,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.55,2006.11.27.16.34.11,165620
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.54,2006.06.25.21.33.33,111086
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.51,2006.02.17.16.09.56,128217
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.51,2006.02.17.16.09.56,127583
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.45,2005.09.01.13.34.56,100606
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.44,2005.08.19.23.51.42,107079
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.43,2005.07.23.23.55.56,104649
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.42,2005.07.19.13.55.21,103485
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40,2005.06.16.20.52.07,100421
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.38,2005.06.03.16.58.40,98259
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.37,2005.06.02.19.43.33,98079
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.36,2005.06.02.13.04.20,97902
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.35,2005.05.30.15.11.37,95481
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.34,2005.05.26.16.19.32,95638
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.33,2005.05.24.17.20.28,94897
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.29,2005.04.14.08.16.28,90392
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.22,2005.02.07.15.48.33,84480
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.22,2005.02.07.15.48.33,83615
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.20,2005.01.14.09.33.12,81721
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.20,2005.01.14.09.33.12,82590
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.18,2005.01.08.14.37.54,82187
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.15,2004.12.05.23.45.04,80144
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.9,2004.10.29.13.22.46,76720
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.8,2004.10.28.14.47.08,75328
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.7,2004.10.27.14.20.25,77052
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.1.2.31,2004.05.07.19.42.32,60563
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.1.2.35,2004.06.30.11.35.35,68891
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.1,2005.07.05.14.08.54,100153
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.3,2005.07.19.13.53.40,103485
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.4,2005.07.23.23.54.20,104649
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.5,2005.08.19.23.52.31,107079
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.6,2005.09.01.13.34.13,100606
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.40.2.7,2005.09.26.14.13.48,110563
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,203905
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,202404
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,159214
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,203061
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,203318
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.1,2007.10.10.08.20.15,169049
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.60.2.2,2008.10.24.10.53.41,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeVariableBinding.java,1.65.2.1,2008.10.23.07.14.42,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.4,2008.06.23.16.23.26,235004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.4,2008.06.23.16.23.26,115814
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.3,2006.09.06.04.58.45,155115
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.2.4.1,2006.10.11.13.32.49,155115
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.3.2.1,2008.10.24.10.53.42,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedAnnotationBinding.java,1.3.4.1,2008.10.23.07.14.42,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.30,2008.02.22.09.49.37,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.28,2007.04.10.19.03.10,180109
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.27,2006.12.22.16.02.08,114349
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.27,2006.12.22.16.02.08,160550
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.25,2006.04.20.07.29.03,137203
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.19,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.16,2002.10.25.18.06.22,22358
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.18.2.10,2004.04.16.14.18.56,58715
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.26.4.1,2006.12.22.16.03.32,114349
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,1.26.4.1,2006.12.22.16.03.32,160550
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.28,2008.02.22.09.49.37,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.25,2005.11.18.16.46.23,61946
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.19,2004.07.01.15.11.49,68998
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.17,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.21.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.21.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,1.21.2.3,2005.06.02.13.34.30,576001
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.76,2009.06.24.18.21.59,280134
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.75,2009.05.14.14.50.31,275471
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.74,2009.05.12.20.49.56,275381
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.72,2009.01.23.19.50.21,262209
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.71,2009.01.22.11.22.54,234609
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.69,2008.06.23.16.23.26,235004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.69,2008.06.23.16.23.26,115814
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.65,2008.02.22.09.49.37,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.63,2007.04.10.19.03.10,180109
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.62,2007.03.29.12.06.04,169728
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.59,2006.12.04.09.06.42,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.58,2006.11.28.13.40.43,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.57,2006.11.27.16.34.11,163370
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.57,2006.11.27.16.34.11,165620
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.56,2006.10.30.22.47.40,141289
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.55,2006.10.30.11.38.05,141289
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.54,2006.06.25.21.33.33,111086
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.52,2006.04.20.07.29.03,137203
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.46,2005.07.19.13.55.21,103485
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.45,2005.06.08.15.56.49,98228
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.44,2005.06.04.13.03.22,97108
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.43,2005.05.26.16.19.32,95638
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.42,2005.05.16.14.26.09,87550
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.40,2005.04.29.11.17.05,93102
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.38,2005.04.14.08.16.28,90392
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.35,2005.02.25.21.45.30,84944
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.33,2005.02.07.15.48.33,84480
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.33,2005.02.07.15.48.33,83615
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.31,2005.01.27.22.12.51,83398
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.30,2005.01.27.10.46.40,83225
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.19,2004.11.08.14.48.17,74119
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.16,2004.10.28.15.59.39,77051
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.15,2004.10.27.14.20.24,77052
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.8,2004.07.19.22.43.50,69800
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.6,2004.07.11.12.37.08,69776
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.5,2004.07.07.16.44.02,69375
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.3,2004.07.05.11.10.14,69141
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.45.2.1,2005.07.19.13.53.40,103485
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.52.2.1,2006.05.16.14.36.36,141252
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.63.2.1,2008.10.24.10.53.41,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1.68.2.1,2008.10.23.07.14.42,239273
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationMethodBinding.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationMethodBinding.java,1.1.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationMethodBinding.java,1.1.2.3,2005.10.17.15.23.07,656021
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationMethodBinding.java,1.1.2.4,2005.12.16.11.25.48,20051215
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationUtils.java,1.1.2.1,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\AnnotationUtils.java,1.1.2.2,2005.06.02.13.34.30,576001
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BaseTypes.java,1.20,2005.07.28.16.33.24,48976
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BaseTypes.java,1.17,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryAnnotation.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryAnnotation.java,1.1.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryElementValuePair.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryFieldBinding.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryFieldBinding.java,1.1.2.2,2005.05.13.08.02.20,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryLocalVariableBinding.java,1.3,2009.01.12.19.33.40,258917
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryMethodBinding.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BinaryMethodBinding.java,1.1.2.2,2005.05.13.08.02.20,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\BindingIds.java,1.6,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.24,2005.05.30.15.53.25,97224
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.24,2005.05.30.15.53.25,76155
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.23,2005.04.14.08.16.28,90392
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.13,2004.01.13.15.48.43,2004
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.12,2003.11.25.17.28.35,46699
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\CompilerModifiers.java,1.9,2003.02.14.11.31.06,25204
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\IAnnotationInstance.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\IElementValuePair.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.2,2008.02.22.09.49.37,196200
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1,2006.12.22.16.02.08,114349
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1,2006.12.22.16.02.08,160550
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1.2.1,2006.12.22.16.02.08,0
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1.2.1,2006.12.22.16.02.08,2006
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1.2.2,2006.12.22.16.03.32,114349
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\MissingBinaryTypeBinding.java,1.1.2.2,2006.12.22.16.03.32,160550
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\SourceAnnotation.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\SourceAnnotation.java,1.1.2.2,2005.05.12.11.01.54,559521
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\SourceAnnotation.java,1.1.2.4,2005.08.23.18.53.10,625531
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\SourceElementValuePair.java,1.1.2.1,2005.04.21.14.05.11,546493
org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Attic\SourceElementValuePair.java,1.1.2.2,2005.05.12.11.01.54,559521
