file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,pre,post,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\ResolverHelper.java,3,0,0,3,2,2,3,3,6,3,11,11,0,3,115,0.0,0.0,0.0,0.6666666666666666,2.0,3.6666666666666665
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\ResolverImpl.java,1,2,2,1,0,0,1,13,13,1,0,0,0,1,216,0.0,0.0,2.0,0.0,13.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateBuilder.java,1,0,0,1,0,0,1,0,0,1,7,7,0,1,109,0.0,0.0,0.0,0.0,0.0,7.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateDeltaImpl.java,1,2,2,1,0,0,1,8,8,1,0,0,0,1,118,0.0,0.0,2.0,0.0,8.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateHelperImpl.java,1,0,0,1,1,1,1,12,12,1,1,1,0,1,212,0.0,0.0,0.0,1.0,12.0,1.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateImpl.java,1,8,8,1,1,1,1,39,39,1,0,0,0,1,338,0.0,0.0,8.0,1.0,39.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateManager.java,1,6,6,1,5,5,1,14,14,1,0,0,0,1,152,0.0,0.0,6.0,5.0,14.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateMsg.java,1,0,0,1,1,1,1,0,0,1,0,0,0,1,42,0.0,0.0,0.0,1.0,0.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateObjectFactoryImpl.java,1,0,0,1,7,7,1,17,17,1,0,0,0,1,207,0.0,0.0,0.0,7.0,17.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateReader.java,1,1,1,1,4,4,1,13,13,1,0,0,0,1,181,0.0,0.0,1.0,4.0,13.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\StateWriter.java,1,1,1,1,3,3,1,14,14,1,0,0,0,1,179,0.0,0.0,1.0,3.0,14.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\SystemState.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,49,0.0,0.0,0.0,0.0,5.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\UserState.java,1,3,3,1,0,0,1,7,7,1,0,0,0,1,79,0.0,0.0,3.0,0.0,7.0,0.0
eclipse\org.eclipse.osgi\resolver\src\org\eclipse\osgi\internal\resolver\VersionConstraintImpl.java,1,6,6,1,0,0,1,14,14,1,0,0,0,1,79,0.0,0.0,6.0,0.0,14.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\BaseProject.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,106,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\CompilerFlags.java,1,0,0,1,26,26,1,0,0,1,14,14,0,1,176,0.0,0.0,0.0,26.0,0.0,14.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\DependencyLoop.java,1,2,2,1,0,0,1,5,5,1,0,0,0,1,39,0.0,0.0,2.0,0.0,5.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\DependencyLoopFinder.java,1,0,0,1,1,1,1,0,0,1,6,6,0,1,143,0.0,0.0,0.0,1.0,0.0,6.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\ExtensionPointSchemaBuilder.java,2,3,4,2,4,4,2,17,18,2,0,0,0,2,351,0.0,0.0,2.0,2.0,9.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\FeatureConsistencyChecker.java,3,2,4,3,4,4,3,13,16,3,2,2,0,3,321,0.0,0.0,1.3333333333333333,1.3333333333333333,5.333333333333333,0.6666666666666666
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\IMarkerFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,21,0.0,0.0,,,,
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\ISchemaTransformer.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,0.0,0.0,,,,
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\PluginErrorReporter.java,2,4,4,2,0,0,2,15,16,2,0,0,0,2,121,0.0,0.0,2.0,0.0,8.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\SchemaHandler.java,1,7,7,1,0,0,1,11,11,1,0,0,0,1,162,0.0,0.0,7.0,0.0,11.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\SchemaMarkerFactory.java,1,1,1,1,1,1,1,2,2,1,0,0,0,1,47,0.0,0.0,1.0,1.0,2.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\SchemaTransformer.java,1,0,0,1,17,17,1,27,27,1,2,2,0,1,1064,0.0,0.0,0.0,17.0,27.0,2.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\UpdateSiteBuilder.java,2,1,2,2,2,2,2,6,7,2,2,2,0,2,189,0.0,0.0,1.0,1.0,3.5,1.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\builders\ValidatingSAXParser.java,1,0,0,1,1,1,1,0,0,1,4,4,0,1,69,0.0,0.0,0.0,1.0,0.0,4.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\FeatureProject.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,26,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\PDE.java,1,1,1,1,9,9,1,2,2,1,14,14,0,1,158,0.0,0.0,1.0,9.0,2.0,14.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\PluginProject.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,33,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.pde\src\org\eclipse\pde\internal\SiteProject.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,26,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.pde\src_ant\org\eclipse\pde\ant\ConvertSchemaToHTML.java,2,8,11,2,0,0,2,15,20,2,0,0,0,2,277,0.0,0.0,5.5,0.0,10.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\AbstractScriptGenerator.java,1,1,1,1,6,6,1,7,7,1,13,13,0,1,202,0.0,0.0,1.0,6.0,7.0,13.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\AntScript.java,1,4,4,1,0,0,1,39,39,1,0,0,0,1,649,0.0,0.0,4.0,0.0,39.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\Condition.java,1,3,3,1,1,1,1,3,3,1,0,0,0,1,90,0.0,0.0,3.0,1.0,3.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\ConditionTask.java,1,3,3,1,0,0,1,1,1,1,0,0,0,1,47,0.0,0.0,3.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\FileSet.java,1,7,7,1,0,0,1,1,1,1,0,0,0,1,64,0.0,0.0,7.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\ITask.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0.0,0.0,,,,
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\JavacTask.java,1,12,12,1,0,0,1,13,13,1,0,0,0,1,194,0.0,0.0,12.0,0.0,13.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\TarFileSet.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,49,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\ant\ZipFileSet.java,1,2,2,1,0,0,1,1,1,1,0,0,0,1,52,0.0,0.0,2.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\AssembleConfigScriptGenerator.java,1,11,11,1,8,8,1,23,23,1,0,0,0,1,423,0.0,0.0,11.0,8.0,23.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\AssembleScriptGenerator.java,1,4,4,1,0,0,1,4,4,1,0,0,0,1,71,0.0,0.0,4.0,0.0,4.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\AssemblyInformation.java,2,4,7,2,0,0,2,16,24,2,0,0,0,2,123,0.0,0.0,3.5,0.0,12.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\BuildActivator.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,24,0.0,0.0,0.0,0.0,2.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\AbstractBuildScriptGenerator.java,1,6,6,1,0,0,1,16,16,1,0,0,0,1,250,0.0,0.0,6.0,0.0,16.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\ClasspathComputer2_1.java,1,1,1,1,0,0,1,14,14,1,0,0,0,1,373,0.0,0.0,1.0,0.0,14.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\ClasspathComputer3_0.java,1,1,1,1,0,0,1,13,13,1,0,0,0,1,365,0.0,0.0,1.0,0.0,13.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\DevClassPathHelper.java,1,3,3,1,0,0,1,2,2,1,1,1,0,1,77,0.0,0.0,3.0,0.0,2.0,1.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\FeatureBuildScriptGenerator.java,1,19,19,1,0,0,1,59,59,1,0,0,0,1,1207,0.0,0.0,19.0,0.0,59.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\IClasspathComputer.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0.0,0.0,,,,
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\builder\ModelBuildScriptGenerator.java,2,18,24,2,4,6,2,51,56,2,1,1,0,2,955,0.0,0.0,12.0,3.0,28.0,0.5
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\BuildScriptGenerator.java,1,7,7,1,0,0,1,11,11,1,0,0,0,1,184,0.0,0.0,7.0,0.0,11.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\BundleHelper.java,1,3,3,1,1,1,1,10,10,1,2,2,0,1,88,0.0,0.0,3.0,1.0,10.0,2.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\Config.java,1,3,3,1,2,2,1,8,8,1,1,1,0,1,106,0.0,0.0,3.0,2.0,8.0,1.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\FeatureWriter.java,1,3,3,1,0,0,1,13,13,1,0,0,0,1,239,0.0,0.0,3.0,0.0,13.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\FetchScriptGenerator.java,1,13,13,1,11,11,1,25,25,1,1,1,0,1,544,0.0,0.0,13.0,11.0,25.0,1.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\IBuildPropertiesConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,54,0.0,0.0,,,,
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\IPDEBuildConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,99,0.0,0.0,,,,
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\IXMLConstants.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,118,0.0,0.0,,,,
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\packager\FetchFileGenerator.java,1,7,7,1,3,3,1,13,13,1,0,0,0,1,204,0.0,0.0,7.0,3.0,13.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\packager\PackagerBuildScriptGenerator.java,1,7,7,1,0,0,1,10,10,1,0,0,0,1,142,0.0,0.0,7.0,0.0,10.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\packager\PackagingConfigScriptGenerator.java,1,4,4,1,0,0,1,16,16,1,0,0,0,1,287,0.0,0.0,4.0,0.0,16.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\packager\UnzipperGenerator.java,1,5,5,1,0,0,1,11,11,1,0,0,0,1,162,0.0,0.0,5.0,0.0,11.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\Policy.java,1,0,0,1,2,2,1,0,0,1,8,8,0,1,121,0.0,0.0,0.0,2.0,0.0,8.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\BuildTimeFeature.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,20,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\BuildTimeFeatureFactory.java,1,0,0,1,1,1,1,3,3,1,0,0,0,1,89,0.0,0.0,0.0,1.0,3.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\BuildTimeSite.java,1,2,2,1,0,0,1,6,6,1,0,0,0,1,153,0.0,0.0,2.0,0.0,6.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\BuildTimeSiteContentProvider.java,1,2,2,1,0,0,1,4,4,1,0,0,0,1,65,0.0,0.0,2.0,0.0,4.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\BuildTimeSiteFactory.java,1,3,3,1,1,1,1,5,5,1,1,1,0,1,158,0.0,0.0,3.0,1.0,5.0,1.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\PluginPathFinder.java,1,0,0,1,0,0,1,0,0,1,3,3,0,1,63,0.0,0.0,0.0,0.0,0.0,3.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\PluginRegistryConverter.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,115,0.0,0.0,1.0,0.0,6.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\site\QualifierReplacer.java,1,0,0,1,1,1,1,0,0,1,2,2,0,1,63,0.0,0.0,0.0,1.0,0.0,2.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\SourceFeatureInformation.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,40,0.0,0.0,1.0,0.0,2.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\SourceFeatureWriter.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,44,0.0,0.0,0.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.build\src\org\eclipse\pde\internal\build\Utils.java,2,2,4,2,0,0,2,2,3,2,21,21,0,2,477,0.0,0.0,2.0,0.0,1.5,10.5
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\AssemblerTask.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,89,0.0,0.0,1.0,0.0,6.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\BuildManifestTask.java,1,10,10,1,0,0,1,19,19,1,0,0,0,1,285,0.0,0.0,10.0,0.0,19.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\BuildScriptGeneratorTask.java,1,1,1,1,0,0,1,13,13,1,0,0,0,1,151,0.0,0.0,1.0,0.0,13.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\FetchFileGeneratorTask.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,76,0.0,0.0,1.0,0.0,6.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\FetchTask.java,1,1,1,1,0,0,1,10,10,1,0,0,0,1,131,0.0,0.0,1.0,0.0,10.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\GenericVersionReplacer.java,1,2,2,1,3,3,1,5,5,1,0,0,0,1,79,0.0,0.0,2.0,3.0,5.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\IdReplaceTask.java,1,4,4,1,10,10,1,8,8,1,1,1,0,1,285,0.0,0.0,4.0,10.0,8.0,1.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\ManifestModifier.java,1,3,3,1,1,1,1,8,8,1,0,0,0,1,112,0.0,0.0,3.0,1.0,8.0,0.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\PluginVersionReplaceTask.java,1,3,3,1,4,4,1,7,7,1,1,1,0,1,179,0.0,0.0,3.0,4.0,7.0,1.0
eclipse\org.eclipse.pde.build\src_ant\org\eclipse\pde\internal\build\tasks\UnzipperGeneratorTask.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,72,0.0,0.0,1.0,0.0,5.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\build\IBuild.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,51,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\build\IBuildEntry.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,98,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\build\IBuildModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\build\IBuildModelFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,25,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IBaseModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,57,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IEditable.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,65,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IEditableModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IIdentifiable.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelChangedEvent.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,80,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelChangedListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelChangeProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelProvider.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelProviderEvent.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,61,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IModelProviderListener.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,30,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\ISourceObject.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\IWritable.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\ModelChangedEvent.java,1,6,6,1,0,0,1,6,6,1,0,0,0,1,105,0.0,0.0,6.0,0.0,6.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IExtensions.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,82,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IExtensionsModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IExtensionsModelFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IFragment.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,72,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IFragmentModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,41,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IMatchRules.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPlugin.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginAttribute.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginBase.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginElement.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,95,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginExtension.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,45,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginExtensionPoint.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,49,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginImport.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,59,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginLibrary.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,134,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginModelBase.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,113,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginModelFactory.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,29,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginObject.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,97,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginParent.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\IPluginReference.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,60,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\ISharedExtensionsModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\core\plugin\ISharedPluginModel.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,52,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\AbstractModel.java,1,5,5,1,1,1,1,19,19,1,0,0,0,1,149,0.0,0.0,5.0,1.0,19.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\BinaryRepositoryProvider.java,3,2,2,3,0,0,3,17,25,3,0,0,0,3,221,0.0,0.0,0.6666666666666666,0.0,8.333333333333334,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\Build.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,64,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\BuildEntry.java,1,2,2,1,0,0,1,11,11,1,0,0,0,1,89,0.0,0.0,2.0,0.0,11.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\BuildModel.java,1,3,3,1,0,0,1,10,10,1,0,0,0,1,92,0.0,0.0,3.0,0.0,10.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\BuildModelFactory.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,26,0.0,0.0,1.0,0.0,1.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\BuildObject.java,1,2,2,1,0,0,1,7,7,1,0,0,0,1,47,0.0,0.0,2.0,0.0,7.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\ExternalBuildModel.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,60,0.0,0.0,1.0,0.0,7.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\IBuildObject.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0.0,0.0,,,,
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\build\WorkspaceBuildModel.java,1,3,3,1,0,0,1,14,14,1,0,0,0,1,129,0.0,0.0,3.0,0.0,14.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\Bundle.java,1,1,1,1,0,0,1,3,3,1,0,0,0,1,44,0.0,0.0,1.0,0.0,3.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\BundleFragment.java,1,0,0,1,0,0,1,7,7,1,0,0,0,1,86,0.0,0.0,0.0,0.0,7.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\BundleFragmentModel.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,51,0.0,0.0,0.0,0.0,3.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\BundleModel.java,1,1,1,1,0,0,1,8,8,1,0,0,0,1,85,0.0,0.0,1.0,0.0,8.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\BundleObject.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,43,0.0,0.0,1.0,0.0,4.0,0.0
eclipse\org.eclipse.pde.core\src\org\eclipse\pde\internal\core\bundle\BundlePlugin.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,61,0.0,0.0,0.0,0.0,3.0,0.0
