file,num_of_anony,num_of_interface,num_of_class,line_of_code
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\IChangeElementChildrenCreator.java,??,1,0,19
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\InternalAPI.java,??,0,1,20
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\IPreviewWizardPage.java,??,1,0,29
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\IRefactoringHelpContextIds.java,??,1,0,28
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\NotCancelableProgressMonitor.java,??,0,1,26
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\PreviewWizardPage.java,??,0,4,406
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\PseudoJavaChangeElement.java,??,0,1,163
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringPluginImages.java,??,0,1,160
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringPreferencePage.java,??,0,1,73
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringStatusContentProvider.java,??,0,1,30
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringStatusDialog.java,??,0,1,104
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringStatusEntryLabelProvider.java,??,0,1,35
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringStatusViewer.java,??,0,5,308
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringUIMessages.java,??,0,1,65
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringUIPlugin.java,??,0,1,95
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringWizardDialog.java,??,0,1,122
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\RefactoringWizardDialog2.java,??,0,3,604
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\StatusContextViewerDescriptor.java,??,0,1,39
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\TextChangePreviewViewer.java,??,0,4,224
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\TextEditChangeElement.java,??,0,1,115
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\UIPerformChangeOperation.java,??,0,1,126
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\UndoManagerAction.java,??,0,2,158
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\util\PixelConverter.java,??,0,1,50
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\util\Strings.java,??,0,1,36
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\util\ViewerPane.java,??,0,1,77
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\internal\ui\refactoring\WorkbenchRunnableAdapter.java,??,0,1,67
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\ChangePreviewViewerInput.java,??,0,1,46
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\IChangePreviewViewer.java,??,1,0,63
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\IRefactoringUIStatusCodes.java,??,1,0,30
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\IStatusContextViewer.java,??,1,0,65
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\RedoRefactoringAction.java,??,0,1,134
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\RefactoringUI.java,??,0,1,100
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\RefactoringWizard.java,??,0,1,694
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\RefactoringWizardOpenOperation.java,??,0,1,159
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\RefactoringWizardPage.java,??,0,1,117
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\TextStatusContextViewer.java,??,0,1,166
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\UndoRefactoringAction.java,??,0,1,135
plugins\org.eclipse.ltk.ui.refactoring\src\org\eclipse\ltk\ui\refactoring\UserInputWizardPage.java,??,0,1,196
plugins\org.eclipse.osgi\console\src\org\eclipse\osgi\framework\internal\core\ConsoleMsg.java,??,0,1,42
plugins\org.eclipse.osgi\console\src\org\eclipse\osgi\framework\internal\core\FrameworkCommandProvider.java,??,0,1,1682
plugins\org.eclipse.osgi\console\src\org\eclipse\osgi\framework\internal\core\FrameworkConsole.java,??,0,3,460
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\BundleClassLoader.java,??,1,0,116
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\BundleData.java,??,1,0,228
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\BundleOperation.java,??,1,0,74
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\BundleWatcher.java,??,1,0,23
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\ClassLoaderDelegate.java,??,1,0,110
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\EventPublisher.java,??,1,0,32
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\FrameworkAdaptor.java,??,1,0,303
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\ImportClassNotFoundException.java,??,0,1,37
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\ImportResourceNotFoundException.java,??,0,1,37
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\PermissionStorage.java,??,1,0,80
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\adaptor\ServiceRegistry.java,??,1,0,68
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\log\FrameworkLog.java,??,1,0,83
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\log\FrameworkLogEntry.java,??,0,1,67
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\util\FrameworkMessageFormat.java,??,0,2,130
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\util\SecureAction.java,??,0,1,138
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\util\SecurePermissionStorage.java,??,0,1,81
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\framework\util\Tokenizer.java,??,0,1,152
plugins\org.eclipse.osgi\core\adaptor\org\eclipse\osgi\util\ManifestElement.java,??,0,1,314
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\console\CommandInterpreter.java,??,1,0,85
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\console\CommandProvider.java,??,1,0,42
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\debug\Debug.java,??,0,1,166
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\debug\DebugOptions.java,??,0,1,148
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\EventDispatcher.java,??,1,0,46
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\EventListeners.java,??,0,1,206
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\EventManager.java,??,0,1,197
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\EventThread.java,??,0,2,180
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\ListElement.java,??,0,1,41
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\eventmgr\ListenerQueue.java,??,0,1,142
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\AbstractBundle.java,??,0,1,1615
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\AliasMapper.java,??,0,1,149
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleFragment.java,??,0,1,415
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleHost.java,??,0,1,654
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleLoader.java,??,0,1,1206
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleLoaderProxy.java,??,0,1,247
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleNativeCode.java,??,0,2,422
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundlePermissionCollection.java,??,0,1,29
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleRepository.java,??,0,1,200
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleResourcePermission.java,??,0,1,92
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\BundleSource.java,??,0,1,39
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\Constants.java,??,1,0,116
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\ExportedPackageImpl.java,??,0,1,87
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\FilteredServiceListener.java,??,0,1,69
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\FilterImpl.java,??,0,2,1600
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\KeyedElement.java,??,1,0,19
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\KeyedHashSet.java,??,0,2,402
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\ManifestLocalization.java,??,1,3,211
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\Msg.java,??,0,1,42
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\MultiSourcePackage.java,??,0,1,33
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\NothingToUpdateException.java,??,0,1,22
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\NullPackageSource.java,??,0,1,43
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\OSGi.java,??,0,1,107
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\PackageAdminImpl.java,??,0,1,959
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\PackageSource.java,??,0,1,41
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\PermissionAdminImpl.java,??,0,1,608
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\ServiceReferenceImpl.java,??,0,1,216
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\ServiceUse.java,??,0,1,265
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\SingleSourcePackage.java,??,0,1,36
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\StartLevelEvent.java,??,0,1,72
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\StartLevelImpl.java,??,0,1,216
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\StartLevelManager.java,??,0,1,759
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\SystemBundle.java,??,0,1,327
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\SystemBundleActivator.java,??,0,1,108
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\SystemBundleLoader.java,??,0,1,135
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\UnresolvedPermission.java,??,0,1,172
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\UnresolvedPermissionCollection.java,??,0,1,88
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\core\Util.java,??,0,1,207
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\ContentHandlerFactory.java,??,0,1,110
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\ContentHandlerProxy.java,??,0,2,161
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\NullURLStreamHandlerService.java,??,0,1,74
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\ProtocolActivator.java,??,1,0,22
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\StreamHandlerFactory.java,??,0,1,136
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\URLStreamHandlerProxy.java,??,0,1,234
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\internal\protocol\URLStreamHandlerSetter.java,??,0,1,39
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\launcher\Launcher.java,??,0,1,363
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\framework\msg\MessageFormat.java,??,0,1,232
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\service\debug\DebugOptions.java,??,1,0,23
plugins\org.eclipse.osgi\core\framework\org\eclipse\osgi\service\systembundle\EntryLocator.java,??,1,0,34
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\AbstractBundleData.java,??,0,1,391
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\AbstractClassLoader.java,??,0,1,244
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\AbstractFrameworkAdaptor.java,??,0,2,412
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\AdaptorElementFactory.java,??,1,0,24
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\AdaptorMsg.java,??,0,1,31
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\BundleEntry.java,??,0,4,296
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\BundleFile.java,??,0,4,478
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\BundleResourceHandler.java,??,0,1,258
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\BundleURLConnection.java,??,0,1,126
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\ReferenceInputStream.java,??,0,1,38
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\ServiceRegistryImpl.java,??,0,1,200
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\adaptor\core\SystemBundleData.java,??,0,1,189
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DefaultAdaptor.java,??,0,1,1012
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DefaultBundleData.java,??,0,1,344
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DefaultClassLoader.java,??,0,3,579
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DefaultElementFactory.java,??,0,1,28
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DefaultLog.java,??,0,1,49
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\DevClassPathHelper.java,??,0,1,93
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\defaultadaptor\MetaData.java,??,0,1,188
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\protocol\bundleentry\Handler.java,??,0,1,46
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\protocol\bundleresource\Handler.java,??,0,1,51
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\protocol\reference\Handler.java,??,0,1,46
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\protocol\reference\ReferenceURLConnection.java,??,0,1,58
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\reliablefile\ReliableFile.java,??,0,1,841
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\reliablefile\ReliableFileInputStream.java,??,0,1,185
plugins\org.eclipse.osgi\defaultAdaptor\src\org\eclipse\osgi\framework\internal\reliablefile\ReliableFileOutputStream.java,??,0,1,159
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\BasicLocation.java,??,0,2,179
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\BundleLocalizationImpl.java,??,0,1,38
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\BundleStopper.java,??,0,1,90
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\CachedManifest.java,??,0,1,89
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseAdaptor.java,??,0,3,596
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseAdaptorMsg.java,??,0,1,75
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseBundleInstaller.java,??,0,1,38
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseClassLoader.java,??,0,2,327
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseCommandProvider.java,??,0,1,122
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseElementFactory.java,??,0,1,32
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseLog.java,??,0,1,396
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EclipseStarter.java,??,0,2,1086
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\EnvironmentInfo.java,??,0,1,173
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\IModel.java,??,1,0,92
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\IPluginInfo.java,??,1,0,50
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\LocationManager.java,??,0,1,299
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\Locker.java,??,1,0,22
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\Locker_JavaIo.java,??,0,1,53
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\Locker_JavaNio.java,??,0,1,69
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\PluginParser.java,??,0,3,684
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\Semaphore.java,??,0,1,72
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\testsupport\SimpleBundleInstaller.java,??,0,1,36
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\testsupport\SimplePlatformAdmin.java,??,0,1,22
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\testsupport\TestLocationManager.java,??,0,1,17
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\core\runtime\adaptor\URLConverterImpl.java,??,0,1,46
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\framework\stats\BundleStats.java,??,0,1,126
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\framework\stats\ClassloaderStats.java,??,0,1,236
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\framework\stats\ClassStats.java,??,0,1,120
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\framework\stats\StatsManager.java,??,0,1,189
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\datalocation\FileManager.java,??,0,2,444
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\datalocation\Location.java,??,1,0,95
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\environment\Constants.java,??,1,0,148
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\environment\EnvironmentInfo.java,??,1,0,93
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\localization\BundleLocalization.java,??,1,0,31
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\pluginconversion\PluginConversionException.java,??,0,1,43
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\pluginconversion\PluginConverter.java,??,1,0,61
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\runnable\ParameterizedRunnable.java,??,1,0,32
plugins\org.eclipse.osgi\eclipseAdaptor\src\org\eclipse\osgi\service\urlconversion\URLConverter.java,??,1,0,41
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\BundleDelta.java,??,1,0,82
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\BundleDescription.java,??,1,0,172
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\BundleSpecification.java,??,1,0,33
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\HostSpecification.java,??,1,0,33
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\PackageSpecification.java,??,1,0,26
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\PlatformAdmin.java,??,1,0,88
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\Resolver.java,??,1,0,91
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\State.java,??,1,0,310
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\StateChangeEvent.java,??,0,1,31
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\StateChangeListener.java,??,1,0,17
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\StateDelta.java,??,1,0,38
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\StateHelper.java,??,1,0,124
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\StateObjectFactory.java,??,1,0,183
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\Version.java,??,0,1,568
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\VersionConstraint.java,??,1,0,77
plugins\org.eclipse.osgi\osgi\src\org\eclipse\osgi\service\resolver\VersionRange.java,??,0,1,125
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\AdminPermission.java,??,0,2,212
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\Bundle.java,??,1,0,729
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\BundleActivator.java,??,1,0,91
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\BundleContext.java,??,1,0,620
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\BundleEvent.java,??,0,1,166
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\BundleException.java,??,0,1,116
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\BundleListener.java,??,1,0,56
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\Configurable.java,??,1,0,60
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\Constants.java,??,1,0,619
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\Filter.java,??,1,0,108
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\FrameworkEvent.java,??,0,1,180
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\FrameworkListener.java,??,1,0,57
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\InvalidSyntaxException.java,??,0,1,77
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\PackagePermission.java,??,0,2,571
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServiceEvent.java,??,0,1,138
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServiceFactory.java,??,1,0,95
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServiceListener.java,??,1,0,65
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServicePermission.java,??,0,2,547
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServiceReference.java,??,1,0,114
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\ServiceRegistration.java,??,1,0,111
plugins\org.eclipse.osgi\osgi\src\org\osgi\framework\SynchronousBundleListener.java,??,1,0,54
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\packageadmin\ExportedPackage.java,??,1,0,100
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\packageadmin\PackageAdmin.java,??,1,0,272
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\packageadmin\ProvidingBundle.java,??,1,0,93
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\permissionadmin\PermissionAdmin.java,??,1,0,132
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\permissionadmin\PermissionInfo.java,??,0,1,452
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\startlevel\StartLevel.java,??,1,0,236
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\url\AbstractURLStreamHandlerService.java,??,0,1,162
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\url\URLConstants.java,??,1,0,46
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\url\URLStreamHandlerService.java,??,1,0,95
plugins\org.eclipse.osgi\osgi\src\org\osgi\service\url\URLStreamHandlerSetter.java,??,1,0,64
plugins\org.eclipse.osgi\osgi\src\org\osgi\util\tracker\ServiceTrackerCustomizer.java,??,1,0,93
plugins\org.eclipse.osgi\resolver\src\org\eclipse\core\internal\dependencies\Assert.java,??,0,1,54
plugins\org.eclipse.osgi\resolver\src\org\eclipse\core\internal\dependencies\AssertionFailedException.java,??,0,1,36
