fileName,numOfClass,numOfInterface,loc,anonymousClassesQty,numOfStaticMethod,numOfStaticField,numOfMethod,numOfField,methodTotalLoc,methodMaxLoc,methodAverageLoc,totalNestedBlockDepth,maxNestedBlockDepth,averageNestedBlockDepth,totalParameters,maxParameters,averageParameters,totalMcCabe,maxMcCabe,averageMcCabe,totalFanOut,maxFanOut,averageFanOut
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\flow\LabelFlowContext.java,1,0,30,0,0,0,4,1,21,10,5.25,2,2,0.5,6,5,1.5,7,4,1.75,6,4,1.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\LocalTypeBinding.java,1,0,188,0,0,1,15,6,166,26,11.07,15,2,1.0,10,4,0.67,51,6,3.4,65,13,4.33
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\batch\org\eclipse\jdt\internal\compiler\batch\FileFinder.java,1,0,28,0,2,0,2,0,24,17,12.0,4,4,2.0,5,3,2.5,7,6,3.5,11,8,5.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnJavadocQualifiedTypeReference.java,1,0,67,0,0,0,9,2,60,34,6.67,2,2,0.22,9,5,1.0,19,11,2.11,7,7,0.78
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IMember.java,0,1,14,0,0,0,11,0,11,1,1.0,-11,-1,-1.0,2,2,0.18,11,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\InvalidCursorLocation.java,1,0,12,0,0,5,1,6,3,3,3.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TagBits.java,0,1,68,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\jdom\DOMNode.java,1,0,468,0,0,12,54,24,453,37,8.39,34,4,0.63,33,4,0.61,125,10,2.31,113,12,2.09
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\TypeNameMatchRequestorWrapper.java,1,0,140,0,0,0,4,6,113,43,28.25,9,4,2.25,13,6,3.25,33,13,8.25,39,18,9.75
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\JavadocAllocationExpression.java,1,0,168,0,0,0,8,3,165,116,20.63,10,4,1.25,10,2,1.25,54,35,6.75,37,27,4.63
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\ConstructorPattern.java,1,0,275,0,1,4,14,16,201,40,14.36,13,3,0.93,30,9,2.14,77,15,5.5,36,12,2.57
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\SourceFile.java,1,0,83,0,0,0,11,4,68,22,6.18,2,1,0.18,6,3,0.55,16,3,1.45,26,7,2.36
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetQualifiedNameReference.java,1,0,504,0,0,0,13,2,506,103,38.92,40,7,3.08,35,6,2.69,148,33,11.38,127,22,9.77
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICodeCompletionRequestor.java,0,1,62,0,0,0,11,0,11,1,1.0,-11,-1,-1.0,57,11,5.18,11,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\NamedMember.java,1,0,235,0,0,0,13,1,208,45,16.0,13,4,1.0,18,2,1.38,45,12,3.46,74,18,5.69
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ReadManager.java,1,0,154,0,0,3,4,13,135,50,33.75,12,5,3.0,3,2,0.75,36,16,9.0,18,8,4.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\ByteConstant.java,1,0,39,0,1,0,12,1,36,3,3.0,0,0,0.0,2,1,0.17,12,1,1.0,1,1,0.08
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Openable.java,1,0,323,0,0,0,36,0,297,44,8.25,16,4,0.44,32,6,0.89,101,12,2.81,123,18,3.42
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionNodeFound.java,1,0,17,0,0,1,3,3,10,4,3.33,0,0,0.0,3,2,1.0,3,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\IBinaryElementValuePair.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\SourceConstructorInfo.java,1,0,15,0,0,1,4,1,11,3,2.75,0,0,0.0,1,1,0.25,4,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaProject.java,1,0,1995,2,5,8,131,9,1753,97,13.38,142,6,1.08,172,6,1.31,509,26,3.89,596,24,4.55
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\RewriteEventStore.java,1,0,645,0,1,4,43,12,443,41,10.3,59,5,1.37,76,8,1.77,133,8,3.09,182,17,4.23
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\compiler\IScanner.java,0,1,16,0,0,0,12,0,12,1,1.0,-12,-1,-1.0,6,2,0.5,12,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\select\SelectionOnQualifiedAllocationExpression.java,1,0,60,0,0,0,4,0,47,37,11.75,3,3,0.75,4,2,1.0,16,12,4.0,9,6,2.25
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NumberLiteral.java,1,0,112,0,1,2,13,3,97,45,7.46,3,2,0.23,12,3,0.92,27,13,2.08,23,7,1.77
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ReturnStatement.java,1,0,212,0,0,0,11,4,182,64,16.55,12,5,1.09,16,3,1.45,76,30,6.91,57,21,5.18
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\ForeachStatement.java,1,0,438,0,0,6,6,21,368,169,61.33,13,6,2.17,12,3,2.0,90,39,15.0,89,33,14.83
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\BooleanConstant.java,1,0,24,0,1,2,6,3,18,3,3.0,0,0,0.0,2,1,0.33,7,2,1.17,1,1,0.17
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\QualifiedName.java,1,0,124,0,1,3,15,5,104,21,6.93,11,3,0.73,13,3,0.87,28,5,1.87,38,8,2.53
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\AbstractIndexer.java,1,0,149,0,0,0,18,1,100,15,5.56,7,2,0.39,53,8,2.94,41,7,2.28,49,5,2.72
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\ICodeFormatterConstants.java,0,1,7,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\TypeVector.java,1,0,93,0,0,2,13,5,77,9,5.92,4,1,0.31,8,1,0.62,25,3,1.92,10,3,0.77
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JavaElement.java,1,0,553,0,2,22,63,23,523,79,8.3,38,7,0.6,49,4,0.78,165,19,2.62,143,18,2.27
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\LocalVariableLocator.java,1,0,82,0,0,0,10,0,64,27,6.4,1,1,0.1,13,5,1.3,35,12,3.5,14,4,1.4
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnJavadocAllocationExpression.java,1,0,71,0,0,0,9,2,65,34,7.22,2,2,0.22,8,3,0.89,19,11,2.11,7,7,0.78
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\WildcardBinding.java,1,0,480,0,0,0,27,10,453,180,16.78,23,4,0.85,20,6,0.74,153,62,5.67,55,6,2.04
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,1,0,97,0,1,4,13,6,70,10,5.38,7,2,0.54,8,2,0.62,23,3,1.77,21,8,1.62
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\core\compiler\CompilationProgress.java,1,0,9,0,0,0,5,0,5,1,1.0,-5,-1,-1.0,4,2,0.8,5,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnSingleTypeReference.java,1,0,79,0,0,4,12,8,68,17,5.67,2,1,0.17,13,3,1.08,19,4,1.58,6,3,0.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\CompilerOptions.java,1,0,1252,0,7,176,17,218,929,375,54.65,15,4,0.88,15,2,0.88,416,168,24.47,32,8,1.88
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\MemberValuePair.java,1,0,37,0,0,0,6,3,24,7,4.0,1,1,0.17,5,3,0.83,7,2,1.17,3,3,0.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\PackageReferenceLocator.java,1,0,308,0,1,0,17,1,286,78,16.82,17,3,1.0,36,7,2.12,115,27,6.76,49,9,2.88
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Type.java,1,0,27,0,0,0,8,0,24,3,3.0,0,0,0.0,1,1,0.13,8,1,1.0,2,2,0.25
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ArrayCreation.java,1,0,126,0,1,4,16,7,99,21,6.19,8,3,0.5,13,3,0.81,27,5,1.69,41,12,2.56
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfInt.java,1,0,78,0,0,0,8,4,64,14,8.0,6,2,0.75,5,2,0.63,23,5,2.88,3,1,0.38
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\TypeHierarchy.java,1,0,1132,1,5,14,73,33,1073,116,14.7,97,5,1.33,95,4,1.3,318,27,4.36,290,18,3.97
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\ITypeNameRequestor.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,8,4,4.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\AnnotationInfo.java,1,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\BranchStatement.java,1,0,44,0,0,0,3,4,35,28,11.67,4,4,1.33,6,3,2.0,10,8,3.33,6,6,2.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\FieldReference.java,1,0,538,0,0,2,23,10,443,100,19.26,27,5,1.17,47,6,2.04,182,32,7.91,135,24,5.87
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Javadoc.java,1,0,676,0,0,0,14,8,664,87,47.43,55,11,3.93,29,6,2.07,276,46,19.71,106,24,7.57
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\JavadocTagConstants.java,0,1,155,0,0,78,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\CascadingMethodInvocationFragmentBuilder.java,1,0,36,0,0,0,4,1,27,16,6.75,2,2,0.5,2,2,0.5,7,4,1.75,5,2,1.25
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IAnnotation.java,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\DiscardWorkingCopyOperation.java,1,0,44,0,0,0,4,0,39,30,9.75,3,3,0.75,1,1,0.25,8,5,2.0,18,17,4.5
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,1,0,41,0,1,1,9,1,30,5,3.33,0,0,0.0,7,2,0.78,9,1,1.0,9,3,1.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ProblemFactory.java,1,0,16,0,1,1,2,1,8,5,4.0,0,0,0.0,2,1,1.0,3,2,1.5,2,2,1.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\ThrownExceptionFinder.java,1,0,111,0,0,0,13,2,90,20,6.92,11,3,0.85,21,2,1.62,31,5,2.38,24,5,1.85
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\JavadocArrayQualifiedTypeReference.java,1,0,26,0,0,0,5,1,17,4,3.4,0,0,0.0,9,2,1.8,5,1,1.0,10,3,2.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredAnnotation.java,1,0,176,0,0,3,13,10,152,85,11.69,9,4,0.69,17,5,1.31,40,18,3.08,13,6,1.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\impl\Keywords.java,0,1,46,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\JarEntryResource.java,1,0,72,0,0,0,12,2,62,14,5.17,2,1,0.17,4,1,0.33,20,4,1.67,16,4,1.33
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\matching\MatchingNodeSet.java,1,0,154,1,0,3,10,8,135,33,13.5,5,2,0.5,14,2,1.4,45,9,4.5,29,6,2.9
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\ISourceMethod.java,0,1,11,0,0,0,8,0,8,1,1.0,-8,-1,-1.0,0,0,0.0,8,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\rewrite\ListRewrite.java,1,0,148,0,0,0,21,3,130,14,6.19,11,1,0.52,39,5,1.86,41,4,1.95,47,9,2.24
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ExpressionStatement.java,1,0,84,0,1,2,12,3,68,12,5.67,7,3,0.58,11,3,0.92,19,3,1.58,24,7,2.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaElementDelta.java,0,1,43,0,0,0,12,26,12,1,1.0,-12,-1,-1.0,0,0,0.0,12,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\QualifiedAllocationExpression.java,1,0,386,0,0,0,10,2,344,223,34.4,17,6,1.7,14,3,1.4,124,82,12.4,91,49,9.1
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IMethodInfo.java,0,1,16,0,0,0,13,0,13,1,1.0,-13,-1,-1.0,0,0,0.0,13,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\AbstractSearchScope.java,1,0,16,0,0,0,5,0,11,3,2.2,-1,0,-0.2,4,2,0.8,5,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\InvocationSite.java,0,1,11,0,0,0,8,0,8,1,1.0,-8,-1,-1.0,3,1,0.38,8,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\LocalVariable.java,1,0,260,0,0,0,27,5,229,53,8.48,10,3,0.37,28,8,1.04,56,14,2.07,43,6,1.59
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfType.java,1,0,88,0,0,0,8,4,67,15,8.38,6,2,0.75,5,2,0.63,27,6,3.38,9,3,1.13
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\env\AccessRestriction.java,1,0,21,0,0,1,3,4,11,5,3.67,0,0,0.0,3,3,1.0,3,1,1.0,2,1,0.67
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\hierarchy\RegionBasedHierarchyBuilder.java,1,0,172,0,0,0,7,0,146,48,20.86,16,4,2.29,11,2,1.57,36,12,5.14,46,15,6.57
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnMethodName.java,1,0,36,0,0,0,3,1,29,22,9.67,2,2,0.67,4,2,1.33,9,7,3.0,9,8,3.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetThisReference.java,1,0,78,0,0,0,11,3,61,15,5.55,3,1,0.27,14,4,1.27,20,5,1.82,16,7,1.45
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\core\search\SearchEngine.java,1,0,293,0,12,0,33,1,133,10,4.03,3,1,0.09,116,10,3.52,42,4,1.27,42,5,1.27
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IEnclosingMethodAttribute.java,0,1,10,0,0,0,7,0,7,1,1.0,-7,-1,-1.0,0,0,0.0,7,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\batch\org\eclipse\jdt\core\compiler\batch\BatchCompiler.java,1,0,14,0,2,0,3,0,8,3,2.67,0,0,0.0,8,4,2.67,3,1,1.0,3,2,1.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MemberRef.java,1,0,110,0,1,3,15,5,90,21,6.0,7,3,0.47,12,3,0.8,25,5,1.67,33,8,2.2
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\IErrorHandlingPolicy.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\RuntimeInvisibleAnnotationsAttribute.java,1,0,38,0,0,1,3,3,23,17,7.67,2,2,0.67,3,3,1.0,5,3,1.67,2,2,0.67
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\MethodDeclaration.java,1,0,190,0,0,0,8,2,144,50,18.0,10,4,1.25,10,3,1.25,87,41,10.88,43,16,5.38
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IInnerClassesAttribute.java,0,1,5,0,0,0,2,0,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\NormalAnnotation.java,1,0,50,0,0,0,5,1,41,14,8.2,5,3,1.0,6,2,1.2,16,5,3.2,7,4,1.4
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnStringLiteral.java,1,0,30,0,0,0,5,2,21,5,4.2,0,0,0.0,14,6,2.8,5,1,1.0,3,3,0.6
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredBlock.java,1,0,322,0,0,0,23,9,284,80,12.35,22,4,0.96,40,4,1.74,96,24,4.17,50,7,2.17
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IConstantPoolConstant.java,0,1,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\internal\core\dom\rewrite\NodeInfoStore.java,1,0,108,0,0,0,9,3,75,29,8.33,5,1,0.56,10,2,1.11,20,8,2.22,19,12,2.11
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IOpenable.java,0,1,13,0,0,0,9,0,9,1,1.0,-9,-1,-1.0,4,2,0.44,9,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\CodeSnippetParsingUtil.java,1,0,157,0,0,0,8,1,109,28,13.63,7,2,0.88,31,6,3.88,22,7,2.75,31,8,3.88
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\ast\Block.java,1,0,102,0,0,0,10,3,84,15,8.4,12,2,1.2,15,3,1.5,33,6,3.3,21,4,2.1
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\impl\StringConstant.java,1,0,18,0,1,0,5,1,15,3,3.0,0,0,0.0,2,1,0.4,5,1,1.0,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TextElement.java,1,0,76,0,1,2,12,3,61,12,5.08,4,2,0.33,11,3,0.92,17,3,1.42,17,5,1.42
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ToolFactory.java,1,0,182,0,13,2,13,2,163,39,12.54,16,5,1.23,26,5,2.0,42,8,3.23,35,13,2.69
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\builder\ClasspathDirectory.java,1,0,113,0,0,0,13,5,91,24,7.0,4,3,0.31,13,3,1.0,36,9,2.77,25,8,1.92
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\codeassist\org\eclipse\jdt\internal\codeassist\complete\CompletionOnMessageSendName.java,1,0,44,0,0,0,3,0,36,16,12.0,4,2,1.33,6,3,2.0,12,7,4.0,11,6,3.67
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PostfixExpression.java,1,0,138,0,1,3,15,5,91,12,6.07,10,3,0.67,15,3,1.0,25,3,1.67,29,8,1.93
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\BinaryMember.java,1,0,146,1,0,0,15,0,135,41,9.0,10,3,0.67,22,5,1.47,34,10,2.27,32,9,2.13
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\CodeAttribute.java,1,0,1110,0,0,1,12,14,1080,992,90.0,5,2,0.42,4,3,0.33,258,236,21.5,220,213,18.33
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Buffer.java,1,0,349,1,0,3,25,11,323,48,12.92,31,3,1.24,24,3,0.96,86,17,3.44,57,15,2.28
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\search\org\eclipse\jdt\internal\core\search\indexing\IndexingParser.java,1,0,46,0,0,0,4,3,30,12,7.5,1,1,0.25,16,6,4.0,5,2,1.25,0,0,0.0
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\Initializer.java,1,0,77,0,0,0,11,0,67,27,6.09,4,3,0.36,12,4,1.09,20,5,1.82,20,6,1.82
eclipse-sourceBuild-srcIncluded-3.4\plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\internal\core\util\MethodInfo.java,1,0,146,0,0,0,17,12,130,82,7.65,3,3,0.18,4,4,0.24,39,23,2.29,8,8,0.47
