file,commitNo,date,bugID,releaseNo,Date,Changed,Changed-Date
eclipse\org.eclipse.equinox.ds\src\org\eclipse\equinox\ds\parser\Attic\Parser.java,1.4,2006-05-24,143576,R3_2_2,2007-03-01,2007-06-07,98 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\UnifiedTree.java,1.45.2.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\refresh\RefreshJob.java,1.15.8.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\localstore\AllTests.java,1.17.2.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\localstore\SymlinkResourceTest.java,1.1.2.2,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\UnifiedTree.java,1.45.2.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\refresh\RefreshJob.java,1.15.8.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.harness\src\org\eclipse\core\tests\harness\CoreTest.java,1.17.2.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\localstore\AllTests.java,1.17.2.1,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\localstore\SymlinkResourceTest.java,1.1.2.2,2008-08-22,232426,R3_4_1,2008-09-24,2008-10-16,22 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\UnifiedTree.java,1.45,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Container.java,1.46,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ICoreConstants.java,1.29,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerManager.java,1.49,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceProxy.java,1.9,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\AllTests.java,1.23,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\HiddenResourceTest.java,1.1,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\IProjectTest.java,1.40,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceDeltaVerifier.java,1.15,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\UnifiedTree.java,1.45,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\Container.java,1.46,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ICoreConstants.java,1.29,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\MarkerManager.java,1.49,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\ResourceProxy.java,1.9,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\AllTests.java,1.23,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\HiddenResourceTest.java,1.1,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\IProjectTest.java,1.40,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceDeltaVerifier.java,1.15,2007-11-30,210770,R3_4,2008-06-25,2008-09-15,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PlatformURLResourceConnection.java,1.15,2006-12-18,123261,R3_3,2007-06-28,2007-07-18,20 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceURLTest.java,1.15,2006-12-18,123261,R3_3,2007-06-28,2007-07-18,20 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PlatformURLResourceConnection.java,1.15,2006-12-18,123261,R3_3,2007-06-28,2007-07-18,20 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceURLTest.java,1.15,2006-12-18,123261,R3_3,2007-06-28,2007-07-18,20 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PlatformURLResourceConnection.java,1.14.2.1,2006-12-18,123261,R3_2_2,2007-03-01,2007-07-18,139 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\resources\PlatformURLResourceConnection.java,1.14.2.1,2006-12-18,123261,R3_2_2,2007-03-01,2007-07-18,139 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\FileUtil.java,1.18,2007-11-30,44107,R3_4_1,2008-09-24,2008-10-06,12 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceAttributeTest.java,1.12,2007-11-30,44107,R3_4_1,2008-09-24,2008-10-06,12 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\FileUtil.java,1.18,2007-11-30,44107,R3_4_1,2008-09-24,2008-10-06,12 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceAttributeTest.java,1.12,2007-11-30,44107,R3_4_1,2008-09-24,2008-10-06,12 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\FileUtil.java,1.18,2007-11-30,44107,R3_4,2008-06-25,2008-10-06,103 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceAttributeTest.java,1.12,2007-11-30,44107,R3_4,2008-06-25,2008-10-06,103 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\utils\FileUtil.java,1.18,2007-11-30,44107,R3_4,2008-06-25,2008-10-06,103 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceAttributeTest.java,1.12,2007-11-30,44107,R3_4,2008-06-25,2008-10-06,103 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\commands\ResourcePathConverter.java,1.1,2006-02-03,126079,R3_4_2,2009-02-25,2009-05-06,70 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\FileSystemSelectionArea.java,1.1,2006-01-23,124529,R3_2_1,2006-09-28,2006-11-16,49 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\FileSystemSelectionArea.java,1.1,2006-01-23,124529,R3_2_1,2006-09-28,2006-11-16,49 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\FileSystemSelectionArea.java,1.1,2006-01-23,124529,R3_2,2006-06-29,2006-11-16,140 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\FileSystemSelectionArea.java,1.1,2006-01-23,124529,R3_2,2006-06-29,2006-11-16,140 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\IDEResourceInfoUtils.java,1.17.2.1,2008-08-26,198091,R3_4_1,2008-09-24,2008-10-24,30 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\ide\dialogs\IDEResourceInfoUtils.java,1.17.2.1,2008-08-26,198091,R3_4_1,2008-09-24,2008-10-24,30 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.ide\src\org\eclipse\ui\internal\views\markers\DeleteHandler.java,1.5.2.1,2008-07-28,241384,R3_4_1,2008-09-24,2008-12-14,81 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\views\markers\DeleteHandler.java,1.5.2.1,2008-07-28,241384,R3_4_1,2008-09-24,2008-12-14,81 days 00:00:00.000000000
eclipse\org.eclipse.ui.ide\src\org\eclipse\ui\internal\views\markers\ExtendedMarkersView.java,1.26.2.3,2008-08-05,235018,R3_4_2,2009-02-25,2009-06-01,96 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests\Eclipse UI Tests\org\eclipse\ui\tests\markers\MarkersViewColumnSizeTest.java,1.1.2.1,2008-07-29,235018,R3_4_2,2009-02-25,2009-06-01,96 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests\Eclipse UI Tests\org\eclipse\ui\tests\session\SessionTests.java,1.18.2.1,2008-07-29,235018,R3_4_2,2009-02-25,2009-06-01,96 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.navigator\src\org\eclipse\ui\navigator\NavigatorActionService.java,1.22.2.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.ui.navigator.resources\src\org\eclipse\ui\internal\navigator\resources\actions\WorkingSetActionProvider.java,1.4.4.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.navigator\src\org\eclipse\ui\navigator\NavigatorActionService.java,1.22.2.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.navigator.resources\src\org\eclipse\ui\internal\navigator\resources\actions\WorkingSetActionProvider.java,1.4.4.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\ActivityTest.java,1.1.2.2,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\NavigatorTestBase.java,1.1.2.2,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\OpenTest.java,1.18.6.2,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\TestAccessHelper.java,1.1.2.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\WorkingSetTest.java,1.1.2.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\org.eclipse.ui.tests.navigator\src\org\eclipse\ui\tests\navigator\Attic\CreateProjectTest.java,1.1.2.1,2008-08-19,212389,R3_4_1,2008-09-24,2009-01-15,113 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.filesystem\src\org\eclipse\core\filesystem\IFileStore.java,1.17,2006-03-17,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\FileSystemResourceManager.java,1.100,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\filesystem\wrapper\WrapperFileStore.java,1.1,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\filesystem\wrapper\WrapperFileSystem.java,1.1,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\IWorkspaceRootTest.java,1.20,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\org.eclipse.core.filesystem\src\org\eclipse\core\filesystem\IFileStore.java,1.17,2006-03-17,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\localstore\FileSystemResourceManager.java,1.100,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\filesystem\wrapper\WrapperFileStore.java,1.1,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\internal\filesystem\wrapper\WrapperFileSystem.java,1.1,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\IWorkspaceRootTest.java,1.20,2006-03-27,132346,R3_2_2,2007-03-01,2007-06-25,116 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceTest.java,1.22,2006-12-20,168751,R3_3,2007-06-28,2007-09-18,82 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\ResourceTest.java,1.22,2006-12-20,168751,R3_3,2007-06-28,2007-09-18,82 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTree.java,1.39,2006-08-15,134364,R3_3_2,2008-02-21,2008-03-12,20 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\Bug_134364.java,1.1,2006-08-15,134364,R3_3_2,2008-02-21,2008-03-12,20 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTree.java,1.39,2006-08-15,134364,R3_3_2,2008-02-21,2008-03-12,20 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\Bug_134364.java,1.1,2006-08-15,134364,R3_3_2,2008-02-21,2008-03-12,20 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\bundles\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTree.java,1.39,2006-08-15,134364,R3_3_1,2007-09-28,2008-03-12,166 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\Bug_134364.java,1.1,2006-08-15,134364,R3_3_1,2007-09-28,2008-03-12,166 days 00:00:00.000000000
eclipse\org.eclipse.core.resources\src\org\eclipse\core\internal\watson\ElementTree.java,1.39,2006-08-15,134364,R3_3_1,2007-09-28,2008-03-12,166 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\Bug_134364.java,1.1,2006-08-15,134364,R3_3_1,2007-09-28,2008-03-12,166 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\PR_1GH2B0N_Test.java,1.11,2006-01-06,44967,R3_4_1,2008-09-24,2008-10-30,36 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\PR_1GH2B0N_Test.java,1.11,2006-01-06,44967,R3_4_1,2008-09-24,2008-10-30,36 days 00:00:00.000000000
eclipse\e4\org.eclipse.e4.resources\tests\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\PR_1GH2B0N_Test.java,1.11,2006-01-06,44967,R3_4,2008-06-25,2008-10-30,127 days 00:00:00.000000000
eclipse\org.eclipse.core.tests.resources\src\org\eclipse\core\tests\resources\regression\PR_1GH2B0N_Test.java,1.11,2006-01-06,44967,R3_4,2008-06-25,2008-10-30,127 days 00:00:00.000000000
eclipse\org.eclipse.ant.tests.ui\Ant Tests\org\eclipse\ant\tests\ui\performance\OpenLaunchConfigurationDialogTests.java,1.12,2006-03-08,128416,R3_2_2,2007-03-01,2007-04-26,56 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Editor\org\eclipse\ant\internal\ui\editor\AntEditorActionContributor.java,1.17,2005-05-09,92640,R3_1_1,2005-09-28,2006-01-25,119 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\preferences\AntEditorPreferenceConstants.java,1.29,2005-05-09,92640,R3_1_1,2005-09-28,2006-01-25,119 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Runner Support\org\eclipse\ant\internal\ui\antsupport\inputhandler\AntInputHandler.java,1.14,2007-04-17,152067,R3_3,2007-06-28,2007-07-31,33 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Remote Ant Support\org\eclipse\ant\internal\ui\antsupport\inputhandler\SWTInputHandler.java,1.16,2007-04-17,152067,R3_3,2007-06-28,2007-07-31,33 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\Attic\AntDebugMessages.java,1.1,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\Attic\AntSourceContainer.java,1.3,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\Attic\AntSourceLookupDirector.java,1.4,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\Attic\AntSourceLookupParticipant.java,1.5,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\Attic\AntSourcePathComputerDelegate.java,1.10,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\debug\model\Attic\AntStackFrame.java,1.15,2005-06-02,97644,R3_1_1,2005-09-28,2006-01-18,112 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\launchConfigurations\AntJavaLaunchDelegate.java,1.6,2005-02-24,77566,R3_1_2,2006-01-25,2006-04-06,71 days 00:00:00.000000000
eclipse\org.eclipse.jdt.debug.tests\tests\org\eclipse\jdt\debug\tests\core\BootpathTests.java,1.8,2005-02-24,77566,R3_1_2,2006-01-25,2006-04-06,71 days 00:00:00.000000000
eclipse\org.eclipse.jdt.debug.tests\tests\org\eclipse\jdt\debug\tests\core\StringSubstitutionTests.java,1.13,2005-02-24,77566,R3_1_2,2006-01-25,2006-04-06,71 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Ant Tools Support\org\eclipse\ant\internal\ui\model\AntModel.java,1.66,2007-04-17,175350,R3_3_2,2008-02-21,2008-04-30,69 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Common Ant Support\org\eclipse\ant\internal\ui\antsupport\logger\util\Attic\AntDebugState.java,1.16,2007-03-01,175352,R3_3_2,2008-02-21,2008-04-30,69 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Remote Ant Support\org\eclipse\ant\internal\ui\antsupport\Attic\AntSecurityException.java,1.5,2005-04-11,90597,R3_1_2,2006-01-25,2006-03-01,35 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Remote Ant Support\org\eclipse\ant\internal\ui\antsupport\Attic\AntSecurityManager.java,1.3,2005-04-11,90597,R3_1_2,2006-01-25,2006-03-01,35 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Remote Ant Support\org\eclipse\ant\internal\ui\antsupport\Attic\AntSecurityException.java,1.5,2005-04-11,90597,R3_1_1,2005-09-28,2006-03-01,154 days 00:00:00.000000000
eclipse\org.eclipse.ant.ui\Remote Ant Support\org\eclipse\ant\internal\ui\antsupport\Attic\AntSecurityManager.java,1.3,2005-04-11,90597,R3_1_1,2005-09-28,2006-03-01,154 days 00:00:00.000000000
eclipse\org.eclipse.compare\compare\org\eclipse\compare\internal\Attic\CompareMessages.java,1.17,2007-09-19,202944,R3_4_1,2008-09-24,2009-02-03,132 days 00:00:00.000000000
eclipse\org.eclipse.compare\plugins\org.eclipse.compare\compare\org\eclipse\compare\internal\CompareMessages.java,1.17,2007-09-19,202944,R3_4_1,2008-09-24,2009-02-03,132 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding\src\org\eclipse\core\databinding\observable\set\Attic\AbstractObservableSet.java,1.6,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding\src\org\eclipse\core\internal\databinding\observable\tree\Attic\IUnorderedTreeProvider.java,1.3,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding.observable\src\org\eclipse\core\databinding\observable\set\AbstractObservableSet.java,1.6,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding.observable\src\org\eclipse\core\internal\databinding\observable\tree\Attic\IUnorderedTreeProvider.java,1.3,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.jface.databinding\src\org\eclipse\jface\internal\databinding\provisional\viewers\Attic\TreeNode.java,1.3,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.jface.examples.databinding\src\org\eclipse\jface\examples\databinding\contentprovider\test\TreeContentProviderTest.java,1.11,2007-05-01,184755,R3_3_1,2007-09-28,2008-01-11,105 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding.beans\src\org\eclipse\core\internal\databinding\beans\Attic\JavaBeanObservableList.java,1.1.2.2,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding.beans\src\org\eclipse\core\internal\databinding\beans\Attic\JavaBeanObservableSet.java,1.1.2.1,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.core.databinding.beans\src\org\eclipse\core\internal\databinding\beans\Attic\JavaBeanPropertyObservableMap.java,1.1.2.1,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.jface.tests.databinding\src\org\eclipse\core\tests\internal\databinding\beans\JavaBeanObservableArrayBasedListTest.java,1.2.2.1,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.jface.tests.databinding\src\org\eclipse\core\tests\internal\databinding\beans\JavaBeanObservableArrayBasedSetTest.java,1.2.2.1,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.jface.tests.databinding.conformance\src\org\eclipse\jface\databinding\conformance\MutableObservableListContractTest.java,1.5.2.1,2008-08-27,244098,R3_4_1,2008-09-24,2008-10-26,32 days 00:00:00.000000000
eclipse\org.eclipse.core.net\src\org\eclipse\core\internal\net\AbstractProxyProvider.java,1.4,2008-05-21,232495,R3_4_2,2009-02-25,2009-06-03,98 days 00:00:00.000000000
eclipse\org.eclipse.core.net\src\org\eclipse\core\internal\net\Policy.java,1.2,2008-05-21,232495,R3_4_2,2009-02-25,2009-06-03,98 days 00:00:00.000000000
eclipse\org.eclipse.core.runtime\src\org\eclipse\core\internal\runtime\Messages.java,1.21,2006-04-13,121997,R3_2_1,2006-09-28,2006-11-29,62 days 00:00:00.000000000
eclipse\org.eclipse.core.runtime.compatibility.auth\src\org\eclipse\core\internal\runtime\auth\Activator.java,1.1,2006-04-12,121997,R3_2_1,2006-09-28,2006-11-29,62 days 00:00:00.000000000
eclipse\org.eclipse.core.runtime.compatibility.auth\src\org\eclipse\core\internal\runtime\auth\AuthorizationDatabase.java,1.1,2006-04-12,121997,R3_2_1,2006-09-28,2006-11-29,62 days 00:00:00.000000000
eclipse\org.eclipse.core.runtime.compatibility.auth\src\org\eclipse\core\internal\runtime\auth\AuthorizationHandler.java,1.1,2006-04-12,121997,R3_2_1,2006-09-28,2006-11-29,62 days 00:00:00.000000000
eclipse\org.eclipse.core.runtime.compatibility.auth\src\org\eclipse\core\internal\runtime\auth\Cipher.java,1.1,2006-04-12,121997,R3_2_1,2006-09-28,2006-11-29,62 days 00:00:00.000000000
