file,bugID
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,304817
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,270148
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,270148
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,242292
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,288211
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,227531
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,203342
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,149567
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,130001
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,125504
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,157570
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,157570
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,142793
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,107901
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,142793
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,107901
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,130140
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,127144
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,118897
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,109646
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,98750
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,109646
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,96414
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,95262
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,79395
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,73675
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,65090
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,62769
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,54431
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,54431
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTParser.java,59052
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,130778
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,199668
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,129330
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,128823
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRecoveryPropagator.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTRequestor.java,73675
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,118876
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,82616
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,60459
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,10781
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,53024
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,53024
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,84528
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,84528
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,50443
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,130330
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,116833
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,110773
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,89014
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,87777
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,87498
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,83817
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,83817
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,83098
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,79609
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,79612
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,79544
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,79271
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,78735
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingComparator.java,70602
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,180905
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,149567
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,130001
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,174436
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,148224
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,87173
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,88548
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,85226
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,79109
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,79098
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,57871
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,50443
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,33831
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,27173
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,23734
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,23162
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,18169
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,18138
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,10499
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BlockComment.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,77359
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,46612
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,50443
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,58314
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,23492
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,295866
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,295866
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,58314
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,23492
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,248313
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,109940
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,82616
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildListPropertyDescriptor.java,62769
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ChildPropertyDescriptor.java,62769
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,69658
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,62769
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,58314
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,23492
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,13625
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,10499
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,272711
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,161975
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,161980
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,158258
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,148115
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,117032
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,116472
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,116472
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,116472
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,116472
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,116472
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,87171
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,97766
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,80839
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,79690
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,62769
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,36772
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,50443
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,36772
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,28268
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,27310
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23734
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23734
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23734
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23734
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23113
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,23113
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,14933
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,14921
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,12326
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,11076
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,288211
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,288211
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,277382
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,288211
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,288211
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,47079
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,215858
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,215858
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,149567
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,130001
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,129584
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,135217
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,114935
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,110270
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,89096
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,111822
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,86663
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,86661
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,79395
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,77968
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,54431
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,54431
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,46012
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,45198
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,45436
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,45518
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,40476
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,40804
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,40804
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,40474
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,40474
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,29298
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,22358
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,24773
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,23117
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,11125
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,58314
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,23492
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,69657
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,10499
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,121187
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,59788
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,69152
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,23573
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,15050
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,181393
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,179684
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultASTVisitor.java,42253
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,206391
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,270367
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,240815
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,230127
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,228651
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,222735
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,202470
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,196354
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,146556
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,196354
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,180905
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,149567
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,130001
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,174436
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,156339
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,148224
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,131921
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,111898
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,101955
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,87173
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,88548
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,86779
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,87481
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,85226
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,87171
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,87171
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,78934
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,78934
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,82985
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,82141
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,79512
org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,79109
