file,NOF_num,NOF_max,NOF_total,NSF_num,NSF_max,NSF_total,NOM_num,NOM_max,NOM_total,NSM_num,NSM_max,NSM_total,NOI,NOT,TLOC,num_of_bug,buggy,NOF_avg,NSF_avg,NOM_avg,NSM_avg
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\NewSourceFolderCreationWizard.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,68,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\NewSourceFolderWizardPage.java,2,13,13,2,1,1,2,16,18,2,0,0,0,2,518,0.0,False,6.5,0.5,9.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\NewTypeDropDownAction.java,1,1,1,1,7,7,1,7,7,1,2,2,0,1,155,0.0,False,1.0,7.0,7.0,2.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\NewWizardMessages.java,1,0,0,1,621,621,1,0,0,1,0,0,0,1,656,0.0,False,0.0,621.0,0.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\OpenClassWizardAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,38,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\OpenInterfaceWizardAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,37,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\OpenPackageWizardAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,38,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\OpenProjectWizardAction.java,1,0,0,1,0,0,1,2,2,1,0,0,0,1,40,0.0,False,0.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\OpenTypeWizardAction.java,1,1,1,1,4,4,1,3,3,1,0,0,0,1,68,0.0,False,1.0,4.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\StringWrapper.java,1,1,1,1,0,0,1,3,3,1,0,0,0,1,32,0.0,False,1.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\SuperInterfaceSelectionDialog.java,1,2,2,1,1,1,1,11,11,1,1,1,0,1,129,0.0,False,2.0,1.0,11.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\TypedElementSelectionValidator.java,1,5,5,1,0,0,1,5,5,1,0,0,0,1,103,0.0,False,5.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\wizards\TypedViewerFilter.java,1,2,2,1,0,0,1,1,1,1,0,0,0,1,65,0.0,False,2.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\AbstractWorkingSetWizardPage.java,1,3,3,1,0,0,1,7,7,1,0,0,0,1,138,0.0,False,3.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\ClearWorkingSetAction.java,1,1,1,1,0,0,1,1,1,1,0,0,0,1,44,0.0,False,1.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\ConfigureWorkingSetAction.java,1,2,2,1,0,0,1,2,2,1,0,0,0,1,51,0.0,False,2.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\EditorTracker.java,1,0,0,1,0,0,1,14,14,1,0,0,0,1,71,0.0,False,0.0,0.0,14.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\EditWorkingSetAction.java,1,3,3,1,0,0,1,2,2,1,0,0,0,1,92,0.0,False,3.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\HistoryWorkingSetUpdater.java,2,5,5,2,1,1,2,20,23,2,0,0,0,2,294,0.0,False,2.5,0.5,11.5,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\IWorkingSetActionGroup.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0.0,False,,,,
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\JavaWorkingSetPage.java,1,5,5,1,2,2,1,21,21,1,0,0,0,1,463,0.0,False,5.0,2.0,21.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\JavaWorkingSetPageContentProvider.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,59,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\JavaWorkingSetUpdater.java,2,4,7,2,1,1,2,12,16,2,0,0,0,2,220,0.0,False,3.5,0.5,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\Mementos.java,1,0,0,1,2,2,1,0,0,1,3,3,0,1,49,0.0,False,0.0,2.0,0.0,3.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\OpenCloseWorkingSetAction.java,3,2,4,3,0,0,3,27,39,3,2,2,0,3,247,0.0,False,1.3333333333333333,0.0,13.0,0.6666666666666666
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\OpenPropertiesWorkingSetAction.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,56,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\OthersWorkingSetUpdater.java,4,5,5,4,1,1,4,12,17,4,0,0,0,4,212,0.0,False,1.25,0.25,4.25,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\RemoveWorkingSetElementAction.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,80,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\SelectWorkingSetAction.java,1,3,3,1,0,0,1,2,2,1,0,0,0,1,88,0.0,False,3.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\ViewAction.java,1,2,2,1,0,0,1,1,1,1,0,0,0,1,35,0.0,False,2.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\ViewActionGroup.java,1,6,6,1,5,5,1,11,11,1,0,0,0,1,141,0.0,False,6.0,5.0,11.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetActionGroup.java,1,6,6,1,1,1,1,3,3,1,0,0,0,1,94,0.0,False,6.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetConfigurationDialog.java,3,16,17,3,0,0,3,46,50,3,0,0,0,3,590,0.0,False,5.666666666666667,0.0,16.666666666666668,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetFilter.java,1,2,2,1,0,0,1,8,8,1,0,0,0,1,208,0.0,False,2.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetFilterActionGroup.java,1,11,11,1,2,2,1,19,19,1,0,0,0,1,308,0.0,False,11.0,2.0,19.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetMenuContributionItem.java,1,4,4,1,0,0,1,4,4,1,1,1,0,1,100,0.0,False,4.0,0.0,4.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetMessages.java,1,0,0,1,50,50,1,0,0,1,0,0,0,1,84,0.0,False,0.0,50.0,0.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetModel.java,3,10,13,3,6,6,3,38,56,3,0,0,0,3,438,0.0,False,4.333333333333333,2.0,18.666666666666668,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\internal\ui\workingsets\WorkingSetShowActionGroup.java,1,4,4,1,0,0,1,5,5,1,0,0,0,1,74,0.0,False,4.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\AddDelegateMethodsAction.java,6,7,13,6,2,3,6,27,44,6,2,2,0,6,610,0.0,False,2.1666666666666665,0.5,7.333333333333333,0.3333333333333333
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\AddGetterSetterAction.java,6,16,25,6,5,9,6,42,64,6,7,7,0,6,976,0.0,False,4.166666666666667,1.5,10.666666666666666,1.1666666666666667
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\AddJavaDocStubAction.java,1,1,1,1,0,0,1,8,8,1,0,0,0,1,222,0.0,False,1.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\AddToClasspathAction.java,1,0,0,1,0,0,1,4,4,1,4,4,0,1,167,0.0,False,0.0,0.0,4.0,4.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\AddUnimplementedConstructorsAction.java,4,9,17,4,3,5,4,28,47,4,0,0,0,4,572,0.0,False,4.25,1.25,11.75,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\BuildActionGroup.java,1,3,3,1,0,0,1,7,7,1,0,0,0,1,136,0.0,False,3.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\CCPActionGroup.java,1,7,7,1,0,0,1,6,6,1,0,0,0,1,159,0.0,False,7.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ChangeTypeAction.java,1,1,1,1,0,0,1,5,5,1,1,1,0,1,161,0.0,False,1.0,0.0,5.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ConvertAnonymousToNestedAction.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,163,0.0,False,1.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ConvertLocalToFieldAction.java,1,1,1,1,1,1,1,3,3,1,0,0,0,1,94,0.0,False,1.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ConvertNestedToTopAction.java,1,1,1,1,0,0,1,5,5,1,1,1,0,1,164,0.0,False,1.0,0.0,5.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\CustomFiltersActionGroup.java,3,18,23,3,12,12,3,40,44,3,0,0,0,3,767,0.0,False,7.666666666666667,4.0,14.666666666666666,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\DeclarationsSearchGroup.java,1,8,8,1,1,1,1,8,8,1,0,0,0,1,206,0.0,False,8.0,1.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ExternalizeStringsAction.java,1,1,1,1,0,0,1,6,6,1,1,1,0,1,142,0.0,False,1.0,0.0,6.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ExtractConstantAction.java,1,1,1,1,1,1,1,3,3,1,0,0,0,1,88,0.0,False,1.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ExtractInterfaceAction.java,1,1,1,1,0,0,1,5,5,1,1,1,0,1,154,0.0,False,1.0,0.0,5.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ExtractMethodAction.java,1,1,1,1,1,1,1,3,3,1,0,0,0,1,89,0.0,False,1.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ExtractTempAction.java,1,1,1,1,1,1,1,3,3,1,0,0,0,1,88,0.0,False,1.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindAction.java,1,2,2,1,1,1,1,23,23,1,0,0,0,1,346,0.0,False,2.0,1.0,23.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindDeclarationsAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,87,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindDeclarationsInHierarchyAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,92,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindDeclarationsInProjectAction.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,72,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindDeclarationsInWorkingSetAction.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,120,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindExceptionOccurrencesAction.java,1,1,1,1,0,0,1,3,3,1,2,2,0,1,140,0.0,False,1.0,0.0,3.0,2.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindImplementOccurrencesAction.java,1,1,1,1,0,0,1,3,3,1,2,2,0,1,138,0.0,False,1.0,0.0,3.0,2.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindImplementorsAction.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,93,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindImplementorsInProjectAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,77,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindImplementorsInWorkingSetAction.java,1,1,1,1,0,0,1,2,2,1,0,0,0,1,106,0.0,False,1.0,0.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindOccurrencesInFileAction.java,1,2,2,1,0,0,1,5,5,1,3,3,0,1,225,0.0,False,2.0,0.0,5.0,3.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReadReferencesAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,73,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReadReferencesInHierarchyAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,75,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReadReferencesInProjectAction.java,1,0,0,1,0,0,1,3,3,1,0,0,0,1,72,0.0,False,0.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReadReferencesInWorkingSetAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,97,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReferencesAction.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,92,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReferencesInHierarchyAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,92,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReferencesInProjectAction.java,1,0,0,1,0,0,1,5,5,1,0,0,0,1,93,0.0,False,0.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindReferencesInWorkingSetAction.java,1,1,1,1,0,0,1,4,4,1,0,0,0,1,118,0.0,False,1.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindStringsToExternalizeAction.java,3,4,7,3,1,2,3,27,38,3,2,3,0,3,459,0.0,False,2.3333333333333335,0.6666666666666666,12.666666666666666,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindWriteReferencesAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,74,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindWriteReferencesInHierarchyAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,74,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindWriteReferencesInProjectAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,78,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FindWriteReferencesInWorkingSetAction.java,1,0,0,1,0,0,1,4,4,1,0,0,0,1,99,0.0,False,0.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\FormatAllAction.java,2,2,3,2,0,0,2,20,23,2,1,1,0,2,427,0.0,False,1.5,0.0,11.5,0.5
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\GenerateActionGroup.java,2,21,21,2,5,5,2,13,14,2,0,0,0,2,463,0.0,False,10.5,2.5,7.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\GenerateNewConstructorUsingFieldsAction.java,1,1,1,1,0,0,1,10,10,1,0,0,0,1,386,0.0,False,1.0,0.0,10.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\IJavaEditorActionDefinitionIds.java,0,0,0,0,0,0,0,0,0,0,0,0,1,0,634,0.0,False,,,,
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ImplementorsSearchGroup.java,1,7,7,1,1,1,1,8,8,1,0,0,0,1,194,0.0,False,7.0,1.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ImportActionGroup.java,1,2,2,1,1,1,1,2,2,1,0,0,0,1,70,0.0,False,2.0,1.0,2.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\InferTypeArgumentsAction.java,1,1,1,1,0,0,1,5,5,1,1,1,0,1,153,0.0,False,1.0,0.0,5.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\InlineAction.java,1,4,4,1,0,0,1,3,3,1,0,0,0,1,133,0.0,False,4.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\InlineTempAction.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,131,0.0,False,1.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\IntroduceFactoryAction.java,1,1,1,1,0,0,1,5,5,1,0,0,0,1,138,0.0,False,1.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\IntroduceParameterAction.java,1,1,1,1,1,1,1,3,3,1,0,0,0,1,89,0.0,False,1.0,1.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\JavaSearchActionGroup.java,1,7,7,1,0,0,1,4,4,1,0,0,0,1,183,0.0,False,7.0,0.0,4.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\JdtActionConstants.java,1,0,0,1,78,78,1,0,0,1,0,0,0,1,546,0.0,False,0.0,78.0,0.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\MemberFilterActionGroup.java,1,5,5,1,9,9,1,12,12,1,0,0,0,1,346,0.0,False,5.0,9.0,12.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ModifyParametersAction.java,1,1,1,1,0,0,1,6,6,1,1,1,0,1,164,0.0,False,1.0,0.0,6.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\MoveAction.java,1,4,4,1,0,0,1,10,10,1,3,3,0,1,257,0.0,False,4.0,0.0,10.0,3.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\NavigateActionGroup.java,1,2,2,1,0,0,1,6,6,1,0,0,0,1,104,0.0,False,2.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OccurrencesSearchGroup.java,3,10,10,3,1,1,3,9,10,3,0,0,0,3,260,0.0,False,3.3333333333333335,0.3333333333333333,3.3333333333333335,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenAction.java,1,1,1,1,0,0,1,9,9,1,0,0,0,1,219,0.0,False,1.0,0.0,9.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenEditorActionGroup.java,1,3,3,1,0,0,1,8,8,1,0,0,0,1,157,0.0,False,3.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenExternalJavadocAction.java,1,1,1,1,0,0,1,8,8,1,2,2,0,1,202,0.0,False,1.0,0.0,8.0,2.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenJavaBrowsingPerspectiveAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,66,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenJavaPerspectiveAction.java,1,0,0,1,0,0,1,1,1,1,0,0,0,1,66,0.0,False,0.0,0.0,1.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenProjectAction.java,1,2,2,1,2,2,1,11,11,1,0,0,0,1,218,0.0,False,2.0,2.0,11.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenSuperImplementationAction.java,1,1,1,1,0,0,1,9,9,1,1,1,0,1,201,0.0,False,1.0,0.0,9.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenTypeHierarchyAction.java,1,1,1,1,0,0,1,6,6,1,3,3,0,1,242,0.0,False,1.0,0.0,6.0,3.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OpenViewActionGroup.java,1,9,9,1,0,0,1,8,8,1,0,0,0,1,204,0.0,False,9.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OrganizeImportsAction.java,3,3,4,3,1,2,3,31,34,3,1,1,0,3,589,0.0,False,1.3333333333333333,0.6666666666666666,11.333333333333334,0.3333333333333333
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\OverrideMethodsAction.java,1,1,1,1,1,1,1,9,9,1,0,0,0,1,255,0.0,False,1.0,1.0,9.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ProjectActionGroup.java,1,3,3,1,0,0,1,3,3,1,0,0,0,1,110,0.0,False,3.0,0.0,3.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\PullUpAction.java,1,1,1,1,0,0,1,6,6,1,1,1,0,1,173,0.0,False,1.0,0.0,6.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\PushDownAction.java,1,1,1,1,0,0,1,6,6,1,1,1,0,1,174,0.0,False,1.0,0.0,6.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ReadReferencesSearchGroup.java,1,8,8,1,1,1,1,8,8,1,0,0,0,1,204,0.0,False,8.0,1.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\RefactorActionGroup.java,3,27,27,3,6,6,3,16,17,3,1,1,0,3,606,0.0,False,9.0,2.0,5.666666666666667,0.3333333333333333
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ReferencesSearchGroup.java,1,8,8,1,1,1,1,9,9,1,0,0,0,1,216,0.0,False,8.0,1.0,9.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\RefreshAction.java,1,0,0,1,0,0,1,8,8,1,0,0,0,1,204,0.0,False,0.0,0.0,8.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\RemoveFromClasspathAction.java,1,0,0,1,0,0,1,3,3,1,3,3,0,1,139,0.0,False,0.0,0.0,3.0,3.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\RenameAction.java,1,3,3,1,0,0,1,5,5,1,0,0,0,1,121,0.0,False,3.0,0.0,5.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\SelectionDispatchAction.java,1,1,1,1,0,0,1,17,17,1,0,0,0,1,231,0.0,False,1.0,0.0,17.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\SelfEncapsulateFieldAction.java,1,1,1,1,0,0,1,6,6,1,0,0,0,1,165,0.0,False,1.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ShowActionGroup.java,1,3,3,1,0,0,1,6,6,1,0,0,0,1,133,0.0,False,3.0,0.0,6.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ShowInNavigatorViewAction.java,1,1,1,1,0,0,1,7,7,1,1,1,0,1,157,0.0,False,1.0,0.0,7.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\ShowInPackageViewAction.java,1,1,1,1,0,0,1,6,6,1,1,1,0,1,131,0.0,False,1.0,0.0,6.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\SortMembersAction.java,1,1,1,1,1,1,1,10,10,1,0,0,0,1,264,0.0,False,1.0,1.0,10.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\SurroundWithTryCatchAction.java,2,2,3,2,0,0,2,4,6,2,1,1,0,2,149,0.0,False,1.5,0.0,3.0,0.5
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\UseSupertypeAction.java,1,1,1,1,0,0,1,5,5,1,1,1,0,1,156,0.0,False,1.0,0.0,5.0,1.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\WorkingSetFindAction.java,1,1,1,1,0,0,1,7,7,1,0,0,0,1,89,0.0,False,1.0,0.0,7.0,0.0
eclipse\org.eclipse.jdt.ui\ui\org\eclipse\jdt\ui\actions\WriteReferencesSearchGroup.java,1,8,8,1,1,1,1,8,8,1,0,0,0,1,204,0.0,False,8.0,1.0,8.0,0.0
