file,num_of_anony,num_of_interface,num_of_class,line_of_code
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemBinding.java,??,0,1,55
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemFieldBinding.java,??,0,1,35
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemMethodBinding.java,??,0,1,40
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemPackageBinding.java,??,0,1,32
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemReasons.java,??,1,0,23
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ProblemReferenceBinding.java,??,0,1,49
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\ReferenceBinding.java,??,0,1,609
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\Scope.java,??,0,1,1416
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticAccessMethodBinding.java,??,0,1,288
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticArgumentBinding.java,??,0,1,61
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\SyntheticFieldBinding.java,??,0,1,21
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TagBits.java,??,1,0,45
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeBinding.java,??,0,1,135
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeConstants.java,??,1,0,73
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\TypeIds.java,??,1,0,129
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\UnresolvedReferenceBinding.java,??,0,1,42
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\lookup\VariableBinding.java,??,0,1,44
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\NLSLine.java,??,0,1,65
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Parser.java,??,0,1,7649
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\ParserBasicInformation.java,??,1,0,33
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredBlock.java,??,0,1,342
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredElement.java,??,0,1,322
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredField.java,??,0,1,168
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredImport.java,??,0,1,57
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredInitializer.java,??,0,1,242
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredLocalVariable.java,??,0,1,108
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredMethod.java,??,0,1,436
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredStatement.java,??,0,1,54
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredType.java,??,0,1,504
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\RecoveredUnit.java,??,0,1,205
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\Scanner.java,??,0,1,3235
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\SourceConstructorDeclaration.java,??,0,1,22
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\SourceFieldDeclaration.java,??,0,1,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\SourceMethodDeclaration.java,??,0,1,23
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\SourceTypeConverter.java,??,0,1,390
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\parser\TerminalTokens.java,??,1,0,145
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortCompilation.java,??,0,1,59
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortCompilationUnit.java,??,0,1,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortMethod.java,??,0,1,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\AbortType.java,??,0,1,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\DefaultProblem.java,??,0,1,249
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\DefaultProblemFactory.java,??,0,1,169
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\ProblemHandler.java,??,0,1,188
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\ProblemReporter.java,??,0,1,3263
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\ProblemSeverities.java,??,1,0,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\problem\ShouldNotImplement.java,??,0,1,25
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\SourceElementParser.java,??,0,2,1257
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\SourceElementRequestorAdapter.java,??,0,1,223
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\CompoundNameVector.java,??,0,1,71
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfInt.java,??,0,1,92
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfLong.java,??,0,1,92
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfObject.java,??,0,1,150
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfPackage.java,??,0,1,96
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\HashtableOfType.java,??,0,1,96
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\ObjectVector.java,??,0,1,132
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\SimpleNameVector.java,??,0,1,96
plugins\org.eclipse.jdt.core\compiler\org\eclipse\jdt\internal\compiler\util\Util.java,??,0,1,387
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AnonymousClassDeclaration.java,??,0,1,131
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ArrayAccess.java,??,0,1,180
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ArrayCreation.java,??,0,1,207
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ArrayInitializer.java,??,0,1,105
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ArrayType.java,??,0,1,174
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AssertStatement.java,??,0,1,175
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Assignment.java,??,0,2,326
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\AST.java,??,0,1,1616
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTConverter.java,??,0,1,3294
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTMatcher.java,??,0,1,1629
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTNode.java,??,0,3,1579
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTSyntaxErrorPropagator.java,??,0,1,99
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ASTVisitor.java,??,0,1,435
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BindingResolver.java,??,0,1,550
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Block.java,??,0,1,114
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BodyDeclaration.java,??,0,1,89
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BooleanLiteral.java,??,0,1,114
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\BreakStatement.java,??,0,1,124
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CastExpression.java,??,0,1,177
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CatchClause.java,??,0,1,178
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CharacterLiteral.java,??,0,1,309
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ClassInstanceCreation.java,??,0,1,252
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnit.java,??,0,1,474
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\CompilationUnitResolver.java,??,0,1,325
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConditionalExpression.java,??,0,1,227
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ConstructorInvocation.java,??,0,1,125
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ContinueStatement.java,??,0,1,124
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DefaultBindingResolver.java,??,0,1,942
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\DoStatement.java,??,0,1,177
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\EmptyStatement.java,??,0,1,78
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Expression.java,??,0,1,79
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ExpressionStatement.java,??,0,1,138
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\FieldAccess.java,??,0,1,208
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\FieldDeclaration.java,??,0,1,246
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ForStatement.java,??,0,1,232
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IBinding.java,??,1,0,178
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IfStatement.java,??,0,1,226
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IMethodBinding.java,??,1,0,84
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ImportDeclaration.java,??,0,1,186
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InfixExpression.java,??,0,2,407
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Initializer.java,??,0,1,178
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\InstanceofExpression.java,??,0,1,174
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IPackageBinding.java,??,1,0,73
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ITypeBinding.java,??,1,0,421
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\IVariableBinding.java,??,1,0,94
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Javadoc.java,??,0,1,146
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\LabeledStatement.java,??,0,1,178
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Message.java,??,0,1,134
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodBinding.java,??,0,1,174
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodDeclaration.java,??,0,1,487
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\MethodInvocation.java,??,0,1,208
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Modifier.java,??,0,1,254
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NaiveASTFlattener.java,??,0,1,960
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Name.java,??,0,1,124
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NullLiteral.java,??,0,1,78
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\NumberLiteral.java,??,0,1,152
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PackageBinding.java,??,0,1,123
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PackageDeclaration.java,??,0,1,147
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ParenthesizedExpression.java,??,0,1,133
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PostfixExpression.java,??,0,2,238
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PrefixExpression.java,??,0,2,256
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\PrimitiveType.java,??,0,2,239
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\QualifiedName.java,??,0,1,182
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ReturnStatement.java,??,0,1,123
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimpleName.java,??,0,1,199
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SimpleType.java,??,0,1,129
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SingleVariableDeclaration.java,??,0,1,276
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Statement.java,??,0,1,184
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\StringLiteral.java,??,0,1,275
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperConstructorInvocation.java,??,0,1,165
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperFieldAccess.java,??,0,1,177
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SuperMethodInvocation.java,??,0,1,206
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchCase.java,??,0,1,154
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SwitchStatement.java,??,0,1,167
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\SynchronizedStatement.java,??,0,1,178
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ThisExpression.java,??,0,1,166
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\ThrowStatement.java,??,0,1,134
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TryStatement.java,??,0,1,198
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\Type.java,??,0,1,130
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeBinding.java,??,0,1,465
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeDeclaration.java,??,0,1,525
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeDeclarationStatement.java,??,0,1,159
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\TypeLiteral.java,??,0,1,131
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableBinding.java,??,0,1,144
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclaration.java,??,0,1,136
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationExpression.java,??,0,1,221
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationFragment.java,??,0,1,197
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\VariableDeclarationStatement.java,??,0,1,218
plugins\org.eclipse.jdt.core\dom\org\eclipse\jdt\core\dom\WhileStatement.java,??,0,1,179
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetAllocationExpression.java,??,0,1,181
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetClassFile.java,??,0,1,230
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetCodeStream.java,??,0,1,413
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetCompiler.java,??,0,1,50
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetConstantPool.java,??,0,1,1855
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEnvironment.java,??,0,1,89
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetEvaluator.java,??,0,1,204
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetFieldReference.java,??,0,1,372
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetMessageSend.java,??,0,1,279
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetParser.java,??,0,1,685
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetQualifiedNameReference.java,??,0,1,619
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetReturnStatement.java,??,0,1,137
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetScope.java,??,0,1,769
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSingleNameReference.java,??,0,1,586
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSkeleton.java,??,0,2,147
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetSuperReference.java,??,0,1,54
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetThisReference.java,??,0,1,97
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetToCuMapper.java,??,0,1,301
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\CodeSnippetTypeDeclaration.java,??,0,1,83
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationConstants.java,??,1,0,31
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationContext.java,??,0,2,548
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\EvaluationResult.java,??,0,1,232
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\Evaluator.java,??,0,2,172
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\GlobalVariable.java,??,0,1,69
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\InstallException.java,??,0,1,33
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\IRequestor.java,??,1,0,28
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\VariablesEvaluator.java,??,0,1,310
plugins\org.eclipse.jdt.core\eval\org\eclipse\jdt\internal\eval\VariablesInfo.java,??,0,1,64
plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\CodeFormatter.java,??,0,1,2577
plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\impl\FormatterOptions.java,??,0,1,236
plugins\org.eclipse.jdt.core\formatter\org\eclipse\jdt\internal\formatter\impl\SplitLine.java,??,0,1,211
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\BufferChangedEvent.java,??,0,1,114
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ClasspathContainerInitializer.java,??,0,1,136
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ClasspathVariableInitializer.java,??,0,1,51
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\compiler\IScanner.java,??,1,0,146
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\compiler\ITerminalSymbols.java,??,1,0,140
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\CompletionRequestorAdapter.java,??,0,1,206
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\CorrectionEngine.java,??,0,1,428
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ElementChangedEvent.java,??,0,1,121
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\ICodeSnippetRequestor.java,??,1,0,172
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\IEvaluationContext.java,??,1,0,338
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\eval\IGlobalVariable.java,??,1,0,47
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\Flags.java,??,0,1,300
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IBuffer.java,??,1,0,263
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IBufferChangedListener.java,??,1,0,30
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IBufferFactory.java,??,1,0,33
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClassFile.java,??,1,0,102
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathContainer.java,??,1,0,103
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IClasspathEntry.java,??,1,0,370
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICodeAssist.java,??,1,0,81
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICodeCompletionRequestor.java,??,1,0,275
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICodeFormatter.java,??,1,0,43
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICompilationUnit.java,??,1,0,208
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICompletionRequestor.java,??,1,0,405
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ICorrectionRequestor.java,??,1,0,176
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IElementChangedListener.java,??,1,0,29
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IField.java,??,1,0,47
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IImportContainer.java,??,1,0,31
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IImportDeclaration.java,??,1,0,37
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IInitializer.java,??,1,0,20
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaElement.java,??,1,0,304
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaElementDelta.java,??,1,0,326
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModel.java,??,1,0,256
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModelMarker.java,??,1,0,93
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModelStatus.java,??,1,0,83
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaModelStatusConstants.java,??,1,0,283
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IJavaProject.java,??,1,0,625
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IMember.java,??,1,0,85
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IMethod.java,??,1,0,145
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IOpenable.java,??,1,0,168
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageDeclaration.java,??,1,0,26
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragment.java,??,1,0,168
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IPackageFragmentRoot.java,??,1,0,420
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IParent.java,??,1,0,40
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IProblemRequestor.java,??,1,0,54
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IRegion.java,??,1,0,67
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceManipulation.java,??,1,0,113
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceRange.java,??,1,0,38
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ISourceReference.java,??,1,0,73
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IType.java,??,1,0,591
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ITypeHierarchy.java,??,1,0,298
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ITypeHierarchyChangedListener.java,??,1,0,29
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\IWorkingCopy.java,??,1,0,358
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaConventions.java,??,0,1,826
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaCore.java,??,0,1,3212
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\JavaModelException.java,??,0,1,132
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMException.java,??,0,1,32
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\DOMFactory.java,??,0,1,155
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMCompilationUnit.java,??,1,0,64
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMFactory.java,??,1,0,197
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMField.java,??,1,0,76
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMImport.java,??,1,0,44
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMInitializer.java,??,1,0,49
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMMember.java,??,1,0,61
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMMethod.java,??,1,0,182
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMNode.java,??,1,0,277
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMPackage.java,??,1,0,36
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\jdom\IDOMType.java,??,1,0,127
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\NamingConventions.java,??,0,2,942
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\Signature.java,??,0,1,1432
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\ToolFactory.java,??,0,2,266
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ByteCodeVisitorAdapter.java,??,0,1,1282
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ClassFileBytesDisassembler.java,??,0,1,65
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\ClassFormatException.java,??,0,1,44
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\CompilationUnitSorter.java,??,0,1,176
plugins\org.eclipse.jdt.core\model\org\eclipse\jdt\core\util\IAttributeNamesConstants.java,??,1,0,30
