fileName,numOfClass,numOfInterface,loc,anonymousClassesQty,numOfStaticMethod,numOfStaticField,numOfMethod,numOfField,methodTotalLoc,methodMaxLoc,methodAverageLoc,totalNestedBlockDepth,maxNestedBlockDepth,averageNestedBlockDepth,totalParameters,maxParameters,averageParameters,totalMcCabe,maxMcCabe,averageMcCabe,totalFanOut,maxFanOut,averageFanOut
org.eclipse.jdt.internal.compiler.ast.IfStatement,1,0,189,0,1,0,8,6,143,51,17.88,9,3,1.13,20,5,2.5,51,18,6.38,41,16,5.13
org.eclipse.jdt.core.jdom.IDOMFactory,0,1,20,0,0,0,17,0,17,1,1.0,-17,-1,-1.0,10,2,0.59,17,1,1.0,0,0,0.0
org.eclipse.jdt.internal.eval.CodeSnippetCompiler,1,0,43,0,0,0,2,3,11,8,5.5,0,0,0.0,8,8,4.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileReader,1,0,796,0,9,0,47,25,682,207,14.51,34,6,0.72,39,3,0.83,287,61,6.11,137,23,2.91
org.eclipse.jdt.internal.core.builder.ReferenceCollection,1,0,236,0,5,8,12,11,180,62,15.0,13,5,1.08,19,3,1.58,80,30,6.67,29,8,2.42
org.eclipse.jdt.core.dom.TypeDeclaration,1,0,353,0,1,13,34,19,285,39,8.38,21,2,0.62,21,3,0.62,82,9,2.41,95,24,2.79
org.eclipse.jdt.internal.core.jdom.DOMInitializer,1,0,104,0,0,0,18,2,95,16,5.28,6,3,0.33,18,6,1.0,24,4,1.33,27,6,1.5
org.eclipse.jdt.internal.core.search.SubTypeSearchJob,1,0,32,0,0,0,4,1,21,9,5.25,1,1,0.25,7,4,1.75,9,3,2.25,6,3,1.5
org.eclipse.jdt.internal.compiler.SourceElementNotifier,1,0,684,0,1,0,19,10,552,122,29.05,39,5,2.05,34,6,1.79,153,32,8.05,77,20,4.05
org.eclipse.jdt.internal.compiler.parser.RecoveredBlock,1,0,324,0,0,0,23,9,284,80,12.35,22,4,0.96,46,4,2.0,96,24,4.17,50,7,2.17
org.eclipse.jdt.internal.core.Member,1,0,313,0,3,0,19,0,297,65,15.63,22,4,1.16,15,5,0.79,98,26,5.16,83,16,4.37
org.eclipse.jdt.internal.compiler.ast.EqualExpression,1,0,692,0,0,0,14,0,714,192,51.0,30,5,2.14,48,8,3.43,206,43,14.71,101,20,7.21
org.eclipse.jdt.core.compiler.CharOperation,1,0,1217,0,68,3,68,3,877,86,12.9,59,5,0.87,190,7,2.79,398,43,5.85,62,3,0.91
org.eclipse.jdt.core.jdom.IDOMNode,0,1,31,0,0,7,19,7,19,1,1.0,-19,-1,-1.0,7,1,0.37,19,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.indexing.IndexRequest,1,0,29,0,0,0,6,3,20,4,3.33,0,0,0.0,3,2,0.5,6,1,1.0,7,3,1.17
org.eclipse.jdt.core.util.IAnnotation,0,1,7,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.eval.CodeSnippetEnvironment,1,0,59,0,0,0,5,2,49,32,9.8,4,3,0.8,7,2,1.4,12,7,2.4,11,6,2.2
org.eclipse.jdt.core.dom.QualifiedType,1,0,121,0,1,3,14,6,100,21,7.14,11,3,0.79,12,3,0.86,27,5,1.93,34,8,2.43
org.eclipse.jdt.internal.core.DeltaProcessingState,1,0,468,1,0,0,28,22,440,80,15.71,39,5,1.39,24,4,0.86,106,15,3.79,127,21,4.54
org.eclipse.jdt.internal.compiler.ast.CastExpression,1,0,436,1,7,0,22,3,430,90,19.55,34,6,1.55,60,9,2.73,166,33,7.55,99,15,4.5
org.eclipse.jdt.core.dom.FieldAccess,1,0,122,0,1,3,15,5,102,21,6.8,11,3,0.73,12,3,0.8,28,5,1.87,35,8,2.33
org.eclipse.jdt.internal.core.AnnotatableInfo,1,0,19,0,0,0,4,3,12,3,3.0,0,0,0.0,2,1,0.5,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.JavadocSingleNameReference,1,0,42,0,0,0,5,1,36,19,7.2,2,2,0.4,12,4,2.4,12,8,2.4,11,5,2.2
org.eclipse.jdt.internal.codeassist.impl.AssistInitializer,1,0,24,0,0,0,3,2,13,5,4.33,0,0,0.0,7,4,2.33,3,1,1.0,1,1,0.33
org.eclipse.jdt.internal.compiler.env.AccessRuleSet,1,0,91,0,0,0,8,3,71,16,8.88,5,2,0.63,7,3,0.88,30,10,3.75,12,4,1.5
org.eclipse.jdt.internal.core.builder.ClasspathMultiDirectory,1,0,39,0,0,0,4,4,22,9,5.5,0,0,0.0,6,4,1.5,13,5,3.25,7,3,1.75
org.eclipse.jdt.internal.compiler.ast.AnnotationMethodDeclaration,1,0,128,0,0,0,8,2,114,45,14.25,7,3,0.88,8,2,1.0,42,20,5.25,34,14,4.25
org.eclipse.jdt.internal.core.InitializerWithChildrenInfo,1,0,11,0,0,0,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.CommentRecorderParser,1,0,176,0,0,1,13,4,146,50,11.23,9,3,0.69,7,2,0.54,47,15,3.62,21,3,1.62
org.eclipse.jdt.internal.core.JavaModelManager,1,0,3588,20,18,59,143,101,2468,104,17.26,198,6,1.38,177,6,1.24,658,31,4.6,834,37,5.83
org.eclipse.jdt.internal.core.SourceFieldElementInfo,1,0,19,0,0,0,4,2,12,3,3.0,0,0,0.0,1,1,0.25,4,1,1.0,1,1,0.25
org.eclipse.jdt.internal.core.Buffer,1,0,349,1,0,3,25,11,323,48,12.92,31,3,1.24,24,3,0.96,86,17,3.44,57,15,2.28
org.eclipse.jdt.core.IClasspathAttribute,0,1,7,0,0,0,2,2,2,1,1.0,-2,-1,-1.0,0,0,0.0,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.matching.JavaSearchNameEnvironment,1,0,168,0,0,0,8,2,128,48,16.0,12,4,1.5,12,2,1.5,37,13,4.63,39,13,4.88
org.eclipse.jdt.internal.compiler.lookup.ParameterizedTypeBinding,1,0,815,0,0,0,54,10,781,97,14.46,64,5,1.19,31,4,0.57,278,29,5.15,170,19,3.15
org.eclipse.jdt.internal.compiler.env.IBinaryNestedType,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.ExceptionTableEntry,1,0,43,0,0,0,6,5,28,13,4.67,2,2,0.33,3,3,0.5,8,3,1.33,4,4,0.67
org.eclipse.jdt.core.IPackageDeclaration,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,0,0,0.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMemberValueName,1,0,13,0,0,0,2,0,9,6,4.5,0,0,0.0,5,3,2.5,2,1,1.0,3,3,1.5
org.eclipse.jdt.internal.compiler.lookup.VariableBinding,1,0,48,0,0,0,8,6,36,11,4.5,1,1,0.13,5,4,0.63,13,5,1.63,4,4,0.5
org.eclipse.jdt.internal.core.BufferManager,1,0,84,1,3,2,8,4,59,13,7.38,5,1,0.63,5,1,0.63,15,3,1.88,24,8,3.0
org.eclipse.jdt.core.util.IConstantPool,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,2,1,0.67,3,1,1.0,0,0,0.0
org.eclipse.jdt.core.util.IFieldInfo,0,1,14,0,0,0,11,0,11,1,1.0,-11,-1,-1.0,0,0,0.0,11,1,1.0,0,0,0.0
org.eclipse.jdt.core.compiler.ReconcileContext,1,0,58,0,0,0,9,2,41,12,4.56,1,1,0.11,5,2,0.56,14,4,1.56,15,12,1.67
org.eclipse.jdt.internal.core.CreateTypeHierarchyOperation,1,0,67,0,0,0,7,1,53,14,7.57,3,1,0.43,12,4,1.71,15,7,2.14,6,3,0.86
org.eclipse.jdt.internal.codeassist.select.SelectionOnParameterizedQualifiedTypeReference,1,0,50,0,0,0,4,0,37,23,9.25,3,3,0.75,10,5,2.5,8,5,2.0,8,4,2.0
org.eclipse.jdt.internal.core.search.matching.AndPattern,1,0,51,0,1,0,5,2,40,16,8.0,2,2,0.4,4,2,0.8,16,7,3.2,4,3,0.8
org.eclipse.jdt.internal.codeassist.InternalCompletionProposal,1,0,607,0,0,1,58,35,533,120,9.19,24,7,0.41,39,4,0.67,168,36,2.9,44,17,0.76
org.eclipse.jdt.internal.compiler.ast.CombinedBinaryExpression,1,0,258,0,0,3,10,6,192,45,19.2,21,5,2.1,21,4,2.1,54,15,5.4,32,9,3.2
org.eclipse.jdt.internal.compiler.lookup.ParameterizedFieldBinding,1,0,30,0,0,0,4,1,15,6,3.75,0,0,0.0,3,2,0.75,6,3,1.5,4,1,1.0
org.eclipse.jdt.core.IImportContainer,0,1,4,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.jdom.DOMBuilder,1,0,417,0,0,0,32,4,338,55,10.56,24,4,0.75,169,25,5.28,89,12,2.78,71,6,2.22
org.eclipse.jdt.core.dom.TagElement,1,0,106,0,1,22,15,24,68,12,4.53,4,2,0.27,12,3,0.8,19,3,1.27,24,8,1.6
org.eclipse.jdt.internal.core.JarPackageFragmentRootInfo,1,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.SourceMethodInfo,1,0,16,0,0,0,4,1,12,3,3.0,0,0,0.0,1,1,0.25,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.classfmt.ClassFileConstants,0,1,81,0,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.VerboseElementCache,1,0,34,0,0,0,3,2,26,13,8.67,2,1,0.67,5,2,1.67,7,3,2.33,14,12,4.67
org.eclipse.jdt.internal.compiler.ast.JavadocArgumentExpression,1,0,91,0,0,0,8,2,80,34,10.0,12,5,1.5,14,4,1.75,29,15,3.63,26,15,3.25
org.eclipse.jdt.internal.compiler.ast.ReturnStatement,1,0,209,0,0,0,11,4,183,65,16.64,12,5,1.09,16,3,1.45,72,26,6.55,53,17,4.82
org.eclipse.jdt.core.IJavaModelStatus,0,1,9,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,0,0,0.0,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.lookup.CaptureBinding,1,0,205,0,0,0,10,5,178,94,17.8,10,3,1.0,8,4,0.8,52,30,5.2,47,11,4.7
org.eclipse.jdt.internal.compiler.codegen.BranchLabel,1,0,190,0,0,2,13,6,179,45,13.77,15,7,1.15,4,1,0.31,55,19,4.23,26,11,2.0
org.eclipse.jdt.internal.compiler.problem.AbortCompilationUnit,1,0,15,0,0,1,2,2,7,4,3.5,0,0,0.0,5,3,2.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.util.LocalVariableTypeTableEntry,1,0,56,0,0,0,8,7,38,17,4.75,1,1,0.13,3,3,0.38,10,3,1.25,4,4,0.5
org.eclipse.jdt.internal.core.builder.ClasspathJar,1,0,159,0,1,1,13,8,122,20,9.38,11,3,0.85,13,3,1.0,42,7,3.23,35,12,2.69
org.eclipse.jdt.core.dom.Annotation,1,0,57,0,1,0,13,1,53,12,4.08,3,3,0.23,3,1,0.23,16,3,1.23,9,3,0.69
org.eclipse.jdt.internal.core.jdom.DOMImport,1,0,83,0,0,0,14,2,70,10,5.0,4,1,0.29,15,6,1.07,18,2,1.29,19,5,1.36
org.eclipse.jdt.internal.core.search.matching.PackageDeclarationPattern,1,0,21,0,0,0,3,1,14,7,4.67,0,0,0.0,4,2,1.33,4,2,1.33,3,3,1.0
org.eclipse.jdt.internal.compiler.lookup.ElementValuePair,1,0,70,0,1,0,9,3,55,26,6.11,2,2,0.22,9,3,1.0,25,17,2.78,9,4,1.0
org.eclipse.jdt.internal.compiler.parser.JavadocTagConstants,0,1,206,0,0,84,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.eval.CodeSnippetSkeleton,1,0,153,0,0,0,24,1,72,3,3.0,0,0,0.0,4,2,0.17,24,1,1.0,3,3,0.13
org.eclipse.jdt.internal.core.SourceConstructorInfo,1,0,15,0,0,1,4,1,11,3,2.75,0,0,0.0,1,1,0.25,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.jdom.DOMCompilationUnit,1,0,102,0,0,0,16,1,93,27,5.81,7,3,0.44,9,2,0.56,26,7,1.63,21,6,1.31
org.eclipse.jdt.internal.core.util.StackMapAttribute,1,0,49,0,0,2,4,5,33,24,8.25,2,2,0.5,3,3,0.75,7,4,1.75,4,4,1.0
org.eclipse.jdt.core.dom.ASTConverter,1,0,4745,0,0,0,158,12,4717,285,29.85,294,7,1.86,223,4,1.41,1242,51,7.86,1172,49,7.42
org.eclipse.jdt.core.dom.DefaultASTVisitor,1,0,510,0,0,0,168,0,507,6,3.02,1,1,0.01,167,1,0.99,169,2,1.01,165,2,0.98
org.eclipse.jdt.internal.core.CompilationUnit,1,0,906,3,0,2,97,4,862,83,8.89,51,6,0.53,131,5,1.35,243,18,2.51,309,28,3.19
org.eclipse.jdt.core.util.IMethodInfo,0,1,16,0,0,0,13,0,13,1,1.0,-13,-1,-1.0,0,0,0.0,13,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.NamedMember,1,0,235,0,0,0,13,1,208,45,16.0,13,4,1.0,18,2,1.38,45,12,3.46,74,18,5.69
org.eclipse.jdt.core.util.IConstantPoolConstant,0,1,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.util.IClassFileDisassembler,0,1,7,0,0,0,2,2,2,1,1.0,-2,-1,-1.0,5,3,2.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.builder.AbortIncrementalBuildException,1,0,8,0,0,1,1,2,3,3,3.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.SingleVariableDeclaration,1,0,286,0,1,9,30,16,241,30,8.03,27,3,0.9,24,3,0.8,65,7,2.17,81,20,2.7
org.eclipse.jdt.internal.core.search.matching.FieldPattern,1,0,95,0,1,3,10,7,62,22,6.2,2,1,0.2,19,8,1.9,33,11,3.3,10,4,1.0
org.eclipse.jdt.internal.compiler.lookup.TypeConstants,0,1,131,0,0,1,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.compiler.codegen.CaseLabel,1,0,45,0,0,0,7,1,43,16,6.14,4,2,0.57,1,1,0.14,13,5,1.86,8,5,1.14
org.eclipse.jdt.internal.codeassist.impl.AssistSourceMethod,1,0,59,0,0,0,8,4,45,19,5.63,3,3,0.38,14,5,1.75,11,4,1.38,7,3,0.88
org.eclipse.jdt.core.dom.VariableDeclarationFragment,1,0,144,0,1,4,20,7,120,21,6.0,10,3,0.5,16,3,0.8,33,5,1.65,39,11,1.95
org.eclipse.jdt.internal.codeassist.complete.InvalidCursorLocation,1,0,12,0,0,5,1,6,3,3,3.0,0,0,0.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.lookup.UnresolvedAnnotationBinding,1,0,37,0,0,0,3,2,31,20,10.33,4,3,1.33,3,3,1.0,10,7,3.33,8,7,2.67
org.eclipse.jdt.core.ITypeParameter,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ExtraFlags,1,0,73,0,3,4,3,4,60,21,20.0,9,3,3.0,3,1,1.0,29,10,9.67,8,4,2.67
org.eclipse.jdt.internal.compiler.lookup.CompilationUnitScope,1,0,649,0,0,0,32,14,543,114,16.97,35,6,1.09,35,3,1.09,253,50,7.91,163,22,5.09
org.eclipse.jdt.internal.eval.CodeSnippetClassFile,1,0,159,0,1,0,2,0,141,75,70.5,6,4,3.0,5,3,2.5,31,19,15.5,33,20,16.5
org.eclipse.jdt.internal.formatter.comment.ICommentAttributes,0,1,17,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.core.dom.CharacterLiteral,1,0,234,0,1,2,15,3,219,85,14.6,9,6,0.6,13,3,0.87,59,24,3.93,32,6,2.13
org.eclipse.jdt.internal.compiler.lookup.LocalVariableBinding,1,0,184,0,0,3,12,9,159,40,13.25,13,5,1.08,14,4,1.17,55,16,4.58,24,10,2.0
org.eclipse.jdt.internal.core.builder.ICompilationUnitLocator,0,1,6,0,0,0,1,0,1,1,1.0,-1,-1,-1.0,1,1,1.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.ISourceManipulation,0,1,8,0,0,0,4,0,4,1,1.0,-4,-1,-1.0,15,5,3.75,4,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.search.matching.LocalVariableLocator,1,0,82,0,0,0,10,0,64,27,6.4,1,1,0.1,13,5,1.3,35,12,3.5,14,4,1.4
org.eclipse.jdt.internal.compiler.util.HashtableOfObjectToInt,1,0,120,0,0,0,11,4,99,17,9.0,9,2,0.82,7,2,0.64,31,5,2.82,13,3,1.18
org.eclipse.jdt.core.search.TypeReferenceMatch,1,0,18,0,0,0,3,1,12,6,4.0,1,1,0.33,8,7,2.67,5,3,1.67,1,1,0.33
org.eclipse.jdt.internal.codeassist.complete.CompletionOnJavadocParamNameReference,1,0,29,0,0,0,6,3,20,5,3.33,0,0,0.0,9,4,1.5,7,2,1.17,3,3,0.5
org.eclipse.jdt.internal.compiler.lookup.InnerEmulationDependency,1,0,9,0,0,0,1,2,4,4,4.0,0,0,0.0,2,2,2.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.core.dom.AnonymousClassDeclaration,1,0,65,0,1,2,12,3,46,7,3.83,2,1,0.17,8,2,0.67,14,2,1.17,17,6,1.42
org.eclipse.jdt.internal.core.eval.EvaluationContextWrapper,1,0,313,1,0,0,29,2,236,50,8.14,13,4,0.45,59,9,2.03,52,12,1.79,75,21,2.59
org.eclipse.jdt.internal.core.util.SimpleWordSet,1,0,47,0,0,0,4,3,37,12,9.25,2,1,0.5,3,1,0.75,14,5,3.5,6,3,1.5
org.eclipse.jdt.core.jdom.IDOMType,0,1,18,0,0,0,15,0,15,1,1.0,-15,-1,-1.0,8,1,0.53,15,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.lookup.TypeBinding,1,0,873,0,1,10,60,12,786,153,13.1,21,4,0.35,27,4,0.45,345,56,5.75,95,15,1.58
org.eclipse.jdt.internal.core.util.ClassFileStruct,1,0,85,0,0,0,11,0,64,25,5.82,3,3,0.27,33,4,3.0,23,7,2.09,5,2,0.45
org.eclipse.jdt.internal.codeassist.complete.CompletionOnMessageSendName,1,0,44,0,0,0,3,0,36,16,12.0,4,2,1.33,6,3,2.0,12,7,4.0,11,6,3.67
org.eclipse.jdt.internal.core.ASTHolderCUInfo,1,0,10,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.JavaElementRequestor,1,0,126,0,0,5,15,12,105,9,7.0,12,1,0.8,7,1,0.47,27,2,1.8,18,2,1.2
org.eclipse.jdt.core.dom.Block,1,0,61,0,1,2,11,3,44,7,4.0,2,1,0.18,8,2,0.73,13,2,1.18,17,7,1.55
org.eclipse.jdt.internal.core.ReconcileWorkingCopyOperation,1,0,190,1,0,1,8,9,146,43,18.25,13,4,1.63,8,4,1.0,48,19,6.0,48,15,6.0
org.eclipse.jdt.internal.compiler.parser.TypeConverter,1,0,509,0,0,0,11,4,462,203,42.0,19,4,1.73,42,5,3.82,122,61,11.09,34,10,3.09
org.eclipse.jdt.internal.core.JavadocConstants,0,1,25,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.eclipse.jdt.internal.core.search.indexing.AddJarFileToIndex,1,0,195,0,0,1,8,2,151,122,18.88,7,6,0.88,6,2,0.75,54,41,6.75,38,32,4.75
org.eclipse.jdt.core.dom.SynchronizedStatement,1,0,120,0,1,3,14,5,100,21,7.14,11,3,0.79,12,3,0.86,27,5,1.93,35,9,2.5
org.eclipse.jdt.core.dom.CastExpression,1,0,119,0,1,3,14,5,99,21,7.07,11,3,0.79,12,3,0.86,27,5,1.93,33,8,2.36
org.eclipse.jdt.core.dom.IBinding,0,1,23,0,0,6,12,6,12,1,1.0,-12,-1,-1.0,2,1,0.17,12,1,1.0,0,0,0.0
org.eclipse.jdt.internal.core.SourceMethod,1,0,226,0,0,0,29,1,222,34,7.66,20,4,0.69,17,4,0.59,59,8,2.03,79,10,2.72
org.eclipse.jdt.internal.core.XMLWriter,1,0,10,0,0,0,1,0,3,3,3.0,0,0,0.0,3,3,3.0,1,1,1.0,1,1,1.0
org.eclipse.jdt.core.search.PackageDeclarationMatch,1,0,8,0,0,0,1,0,3,3,3.0,0,0,0.0,6,6,6.0,1,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.env.AccessRule,1,0,50,0,0,1,7,3,41,19,5.86,0,0,0.0,6,3,0.86,13,4,1.86,8,6,1.14
org.eclipse.jdt.internal.core.SimpleDelta,1,0,70,0,0,0,10,2,62,20,6.2,1,1,0.1,4,2,0.4,19,7,1.9,10,5,1.0
org.eclipse.jdt.internal.core.dom.rewrite.ASTRewriteAnalyzer,1,0,2708,0,0,1,150,15,2467,101,16.45,220,5,1.47,233,10,1.55,577,26,3.85,1120,38,7.47
org.eclipse.jdt.internal.compiler.impl.BooleanConstant,1,0,24,0,1,2,6,3,18,3,3.0,0,0,0.0,2,1,0.33,7,2,1.17,1,1,0.17
org.eclipse.jdt.internal.compiler.ast.CompilationUnitDeclaration,1,0,577,1,0,2,25,23,521,123,20.84,56,13,2.24,18,4,0.72,184,52,7.36,72,21,2.88
org.eclipse.jdt.internal.core.JavaProject,1,0,2064,3,9,9,140,12,1801,84,12.86,151,6,1.08,187,6,1.34,534,26,3.81,615,24,4.39
org.eclipse.jdt.internal.compiler.classfmt.ClassFormatException,1,0,94,0,0,30,9,34,57,17,6.33,6,3,0.67,7,2,0.78,13,3,1.44,9,4,1.0
org.eclipse.jdt.internal.compiler.util.SimpleSet,1,0,106,0,0,0,11,3,91,16,8.27,5,2,0.45,6,1,0.55,36,6,3.27,15,3,1.36
org.eclipse.jdt.internal.compiler.ast.InstanceOfExpression,1,0,71,0,0,0,7,2,57,13,8.14,4,1,0.57,15,3,2.14,19,7,2.71,29,8,4.14
org.eclipse.jdt.internal.core.eval.RequestorWrapper,1,0,48,0,0,0,3,1,36,17,12.0,3,2,1.0,6,3,2.0,8,4,2.67,15,12,5.0
org.eclipse.jdt.internal.compiler.lookup.WildcardBinding,1,0,496,0,0,0,28,10,469,180,16.75,24,4,0.86,20,6,0.71,156,62,5.57,58,6,2.07
org.eclipse.platform.internal.CheatSheetStandbyContent,1,0,48,0,0,1,8,4,31,8,3.88,0,0,0.0,7,2,0.88,11,2,1.38,10,4,1.25
org.eclipse.jdt.internal.core.CompilationUnitProblemFinder,1,0,166,1,5,0,8,0,100,65,12.5,4,3,0.5,24,7,3.0,22,14,2.75,27,21,3.38
org.eclipse.jdt.internal.core.util.BindingKeyParser,1,0,812,0,0,1,57,5,419,69,7.35,19,3,0.33,28,2,0.49,121,19,2.12,162,33,2.84
org.eclipse.jdt.internal.core.builder.ImageBuilderInternalException,1,0,21,0,0,1,3,2,16,10,5.33,1,1,0.33,1,1,0.33,4,2,1.33,4,4,1.33
org.eclipse.jdt.internal.codeassist.select.SelectionOnQualifiedSuperReference,1,0,21,0,0,0,3,0,12,5,4.0,0,0,0.0,6,3,2.0,5,3,1.67,5,3,1.67
org.eclipse.jdt.internal.core.util.JavaElementFinder,1,0,117,0,0,0,13,5,96,23,7.38,4,2,0.31,17,3,1.31,30,5,2.31,28,9,2.15
org.eclipse.jdt.internal.compiler.parser.RecoveredUnit,1,0,223,0,0,0,14,9,176,33,12.57,15,3,1.07,20,4,1.43,49,12,3.5,23,6,1.64
org.eclipse.jdt.internal.core.jdom.DOMField,1,0,334,0,0,0,41,4,324,30,7.9,27,4,0.66,41,12,1.0,82,7,2.0,116,14,2.83
org.eclipse.jdt.internal.compiler.ast.TrueLiteral,1,0,44,0,0,1,7,1,34,11,4.86,4,3,0.57,13,5,1.86,11,4,1.57,7,2,1.0
org.eclipse.jdt.internal.core.util.InnerClassesAttributeEntry,1,0,67,0,0,0,8,7,49,28,6.13,2,2,0.25,3,3,0.38,14,7,1.75,5,5,0.63
org.eclipse.jdt.internal.core.search.HierarchyScope,1,0,277,0,0,0,12,10,258,47,21.5,27,5,2.25,11,3,0.92,62,13,5.17,81,22,6.75
org.eclipse.jdt.internal.compiler.impl.DoubleConstant,1,0,42,0,1,0,12,1,37,4,3.08,0,0,0.0,2,1,0.17,13,2,1.08,1,1,0.08
org.eclipse.jdt.internal.compiler.lookup.Scope,1,0,3293,0,8,11,89,13,2973,243,33.4,182,11,2.04,142,7,1.6,1268,113,14.25,556,32,6.25
org.eclipse.jdt.internal.eval.CodeSnippetThisReference,1,0,79,0,0,0,11,3,61,15,5.55,3,1,0.27,14,4,1.27,20,5,1.82,16,7,1.45
org.eclipse.jdt.core.IImportDeclaration,0,1,6,0,0,0,3,0,3,1,1.0,-3,-1,-1.0,0,0,0.0,3,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.AllocationExpression,1,0,315,0,0,0,15,7,284,118,18.93,22,6,1.47,21,3,1.4,111,46,7.4,81,25,5.4
org.eclipse.jdt.internal.eval.CodeSnippetParser,1,0,549,0,0,0,41,6,490,63,11.95,28,4,0.68,12,5,0.29,115,22,2.8,102,13,2.49
org.eclipse.jdt.internal.compiler.parser.Scanner,1,0,3384,0,0,33,58,76,2910,590,50.17,111,9,1.91,40,8,0.69,1252,310,21.59,131,24,2.26
org.eclipse.jdt.core.dom.Modifier,1,0,213,0,12,14,36,15,127,12,3.53,3,2,0.08,22,3,0.61,39,3,1.08,16,5,0.44
org.eclipse.jdt.core.dom.StringLiteral,1,0,179,0,1,2,15,3,164,65,10.93,5,2,0.33,13,3,0.87,43,19,2.87,36,8,2.4
org.eclipse.jdt.core.compiler.InvalidInputException,1,0,10,0,0,1,2,1,6,3,3.0,0,0,0.0,1,1,0.5,2,1,1.0,0,0,0.0
org.eclipse.jdt.internal.compiler.ast.ExplicitConstructorCall,1,0,363,0,0,3,15,12,306,152,20.4,23,6,1.53,18,3,1.2,111,55,7.4,79,35,5.27
org.eclipse.jdt.internal.compiler.ast.Reference,1,0,67,0,0,0,8,0,57,44,7.13,-2,2,-0.25,29,7,3.63,17,10,2.13,9,9,1.13
org.eclipse.jdt.internal.core.BinaryField,1,0,82,0,0,0,14,0,73,20,5.21,3,2,0.21,10,4,0.71,20,4,1.43,27,6,1.93
org.eclipse.jdt.internal.core.SourceMethodElementInfo,1,0,47,0,0,0,10,3,38,13,3.8,-1,2,-0.1,3,1,0.3,14,3,1.4,3,2,0.3
org.eclipse.jdt.internal.core.DiscardWorkingCopyOperation,1,0,44,0,0,0,4,0,39,30,9.75,3,3,0.75,1,1,0.25,8,5,2.0,18,17,4.5
org.eclipse.jdt.internal.formatter.FormatterCommentParser,1,0,640,0,0,0,27,4,649,200,24.04,35,6,1.3,30,6,1.11,208,82,7.7,80,15,2.96
org.eclipse.jdt.internal.core.JavaCorePreferenceModifyListener,1,0,39,0,0,1,3,2,29,13,9.67,5,3,1.67,3,1,1.0,9,5,3.0,13,6,4.33
org.eclipse.jdt.internal.codeassist.impl.AssistPackageDeclaration,1,0,20,0,0,0,3,1,10,4,3.33,0,0,0.0,5,3,1.67,3,1,1.0,1,1,0.33
